Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly)
 06/19  09:00:00,18.2625,22.90849685,27.4085601,26.06764232,23.19788967,22.72012369
 06/19  10:00:00,19.2125,23.65932233,28.6071396,26.16650405,23.99199055,23.09911884
 06/19  11:00:00,21.525,24.37095622,28.98846885,25.95242293,24.66125349,23.43560933
 06/19  12:00:00,21.7375,24.93482754,28.58910988,25.88436907,25.18116004,23.70554523
 06/19  13:00:00,20.7875,25.2526982,27.60405994,25.85302359,25.51381756,23.931559
 06/19  14:00:00,19.1625,25.41706005,26.82980959,25.79142541,26.07741527,24.10750747
 06/19  15:00:00,18.9875,25.54328125,26.41698388,25.77338692,27.23781409,24.24443688
 06/19  16:00:00,18.4,25.61868861,26.13406848,25.74414314,28.57485369,24.3620973
 06/19  17:00:00,17.1125,25.4604795,25.7233022,25.47173157,29.61937629,24.42418933
 06/19  18:00:00,16.0125,25.01611936,25.14327081,24.97831835,29.83217887,24.40079217
 06/19  19:00:00,14.5375,24.30644022,24.40778809,24.2860113,28.41540219,24.26829136
 06/19  20:00:00,13.2125,23.49369228,23.57614019,23.46136807,26.12385171,24.02115505
 06/19  21:00:00,12.8,22.85820863,22.92329869,22.82220641,24.35175174,23.71136859
 06/19  22:00:00,12.425,22.40910522,22.45484227,22.36818758,23.21123088,23.39379891
 06/19  23:00:00,12.2,22.0853984,22.11427243,22.03828176,22.53503456,23.12832023
 06/19  24:00:00,11.8875,21.82887402,21.85657597,21.78708356,22.09288498,22.8948769
 06/20  01:00:00,11.7,21.62561119,21.65407423,21.58892134,21.78587743,22.70121096
 06/20  02:00:00,11.7,21.48413327,21.5045713,21.44520132,21.57885242,22.55199035
 06/20  03:00:00,11.7,21.37726019,21.39237733,21.33968477,21.43341362,22.43341682
 06/20  04:00:00,11.7,21.29363767,21.30959457,21.2623011,21.33134803,22.33963899
 06/20  05:00:00,11.325,21.22158787,21.24751005,21.20365108,21.25772536,22.26598935
 06/20  06:00:00,11.475,21.21910846,21.2761798,21.24160635,21.27979982,22.21382892
 06/20  07:00:00,11.7,21.29877772,21.41821791,21.39319472,21.41730403,22.19220215
 06/20  08:00:00,12.0125,21.45451522,21.6866066,21.66408835,21.6685554,22.20658535
 06/20  09:00:00,12.575,21.67921265,22.05210011,22.02002847,22.00372028,22.2581262
 06/20  10:00:00,13.1125,21.93932808,22.46341905,22.40497257,22.38362174,22.34113142
 06/20  11:00:00,14.3625,22.3151586,23.038182,22.9153507,22.89649669,22.45717679
 06/20  12:00:00,14.625,22.8029007,23.83232793,23.46395744,23.46167387,22.61929724
 06/20  13:00:00,15.15,23.37561017,24.27874476,23.86101401,23.89908667,22.82041169
 06/20  14:00:00,15.9125,23.86457566,24.48155614,24.2151018,24.66790805,23.05217234
 06/20  15:00:00,15.7875,24.24902678,24.63856276,24.43967043,26.05032173,23.30967905
 06/20  16:00:00,15.225,24.44243035,24.84819666,24.7076384,27.11765263,23.54670641
 06/20  17:00:00,14.625,24.37328159,24.64814442,24.52619971,27.9447885,23.69729989
 06/20  18:00:00,13.7125,23.88940689,24.18098219,24.0716238,27.11112318,23.73064895
 06/20  19:00:00,12.6125,23.20886516,23.48703784,23.3683369,25.53303466,23.6207268
 06/20  20:00:00,12.2,22.62708059,22.81160597,22.70469375,24.04494934,23.41408019
 06/20  21:00:00,12.2,22.22592495,22.34723337,22.25705723,22.99783782,23.1792682
 06/20  22:00:00,11.8875,21.93859459,22.01755893,21.93932541,22.37854868,22.95653707
 06/20  23:00:00,11.7,21.71003018,21.76641178,21.69498872,21.96889714,22.76038703
 06/20  24:00:00,11.7,21.55807316,21.58667377,21.52505091,21.70256815,22.60429507
 06/21  01:00:00,11.325,21.41971895,21.43633726,21.37877293,21.50201696,22.47759226
 06/21  02:00:00,11.1,21.28704906,21.30326258,21.24691422,21.33897236,22.37061159
 06/21  03:00:00,11.1,21.19248793,21.20523122,21.15301794,21.22411305,22.28102232
 06/21  04:00:00,11.1,21.12448362,21.14013529,21.0935616,21.14906422,22.20772603
 06/21  05:00:00,11.1,21.09319099,21.11986201,21.09034187,21.11408569,22.15170391
 06/21  06:00:00,11.1,21.13601585,21.3454926,21.40072537,21.19021693,22.12510955
 06/21  07:00:00,11.475,21.30629676,21.92914857,21.989167,21.44328272,22.14894074
 06/21  08:00:00,12.0125,21.71869421,23.18954481,23.04594627,22.02632951,22.25479643
 06/21  09:00:00,12.8875,22.14577121,24.38037154,23.7191105,22.54972262,22.43519402
 06/21  10:00:00,13.9875,22.60674101,25.61111912,24.05266871,22.96202197,22.6335613
 06/21  11:00:00,15.15,23.21760657,26.70908211,24.2012881,23.5096804,22.85571926
 06/21  12:00:00,15.9125,23.67632947,26.68196308,24.25174855,23.88484242,23.09866964
 06/21  13:00:00,16.1,24.05286561,25.98953226,24.39680165,24.23018156,23.3278908
 06/21  14:00:00,16.1,24.29034275,25.42641984,24.47469303,24.80825909,23.52049585
 06/21  15:00:00,15.7875,24.47927665,25.10975745,24.51409308,26.02235523,23.67776596
 06/21  16:00:00,15.225,24.62635029,24.8682203,24.50405786,27.67657154,23.82669887
 06/21  17:00:00,14.625,24.37673404,24.50136148,24.26902639,27.85100215,23.90737478
 06/21  18:00:00,13.7125,24.00547569,24.19513725,24.04438987,27.43128778,23.88164092
 06/21  19:00:00,12.9875,23.47836433,23.65499564,23.53400641,26.79002518,23.7751014
 06/21  20:00:00,12.1125,22.8861523,22.9999834,22.89449948,25.24104277,23.60159127
 06/21  21:00:00,11.7,22.36551067,22.43601637,22.34571423,23.62264851,23.34061713
 06/21  22:00:00,11.7,22.03955888,22.08762615,22.01460809,22.72589271,23.08056268
 06/21  23:00:00,11.325,21.80014662,21.83866421,21.77710087,22.19893174,22.8527402
 06/21  24:00:00,11.1,21.59754474,21.62991974,21.57016868,21.83382201,22.67142387
 06/22  01:00:00,10.7875,21.43129729,21.45867569,21.39890732,21.57415243,22.52819937
 06/22  02:00:00,10.6,21.31125942,21.31940558,21.26721679,21.38668411,22.40930126
 06/22  03:00:00,9.85,21.19127304,21.1797943,21.13031234,21.22080567,22.30900479
 06/22  04:00:00,9.775,21.06934365,21.05097832,20.99891127,21.07525263,22.21736093
 06/22  05:00:00,10,21.00682431,21.01714913,21.01171161,20.98869257,22.13322484
 06/22  06:00:00,10.6875,21.09081937,21.86527255,22.25758686,21.08665528,22.10383737
 06/22  07:00:00,12.1625,21.41234748,23.86619874,24.32248531,21.45199439,22.2006579
 06/22  08:00:00,14.175,21.93596864,26.15124172,25.83173785,22.0325444,22.42882799
 06/22  09:00:00,15.375,22.54532374,28.17474184,26.47686249,22.68455473,22.722667
 06/22  10:00:00,16.2875,23.2128565,29.37055918,26.22203107,23.37082359,23.0751486
 06/22  11:00:00,17.3875,23.8385346,29.43468312,25.63526191,23.95804178,23.38614679
 06/22  12:00:00,19.8625,24.40737661,28.61290698,25.42798608,24.48020738,23.63720231
 06/22  13:00:00,20.7875,24.85882211,27.43111371,25.42436575,24.92118003,23.86131181
 06/22  14:00:00,20.225,25.14106637,26.62030478,25.42213865,25.56283763,24.05323626
 06/22  15:00:00,19.3125,25.33599865,26.13040761,25.39156598,26.9291364,24.20377466
 06/22  16:00:00,18.9,25.47779365,25.74818783,25.30811752,28.80280077,24.33372808
 06/22  17:00:00,17.8375,25.43493398,25.34648385,25.08824482,30.48210046,24.41769065
 06/22  18:00:00,16.5125,25.08140886,24.84930393,24.70760658,31.32014494,24.4320729
 06/22  19:00:00,15.0375,24.47699105,24.24604394,24.17479662,30.78720021,24.35065839
 06/22  20:00:00,13.4,23.72180599,23.53895274,23.49189019,28.11910195,24.15197437
 06/22  21:00:00,12.425,23.04640743,22.92802222,22.87609953,25.60848627,23.85783197
 06/22  22:00:00,11.8875,22.50652421,22.44262424,22.383919,23.89540743,23.51823948
 06/22  23:00:00,11.325,22.10744134,22.07159147,22.00856813,22.86599232,23.21651409
 06/22  24:00:00,11.1,21.79588841,21.77572815,21.71131869,22.21834272,22.93871201
 06/23  01:00:00,11.1,21.57773637,21.55724769,21.49672145,21.80835459,22.71090923
 06/23  02:00:00,10.7875,21.41163153,21.38202749,21.32556429,21.52674479,22.53553682
 06/23  03:00:00,10.6,21.2801491,21.23791337,21.18831714,21.3216173,22.39307242
 06/23  04:00:00,10.9125,21.18695759,21.13399304,21.09327733,21.1789471,22.27371141
 06/23  05:00:00,10.7875,21.09883542,21.08187072,21.08195592,21.06850732,22.17282112
 06/23  06:00:00,11.6,21.16840855,21.93195592,22.33431017,21.16173533,22.13069274
 06/23  07:00:00,14.325,21.56729785,23.95938701,24.41322215,21.60372174,22.2239751
 06/23  08:00:00,16.6,22.18492074,26.51185467,26.19455432,22.28185507,22.47371954
 06/23  09:00:00,17.8875,22.86076423,28.51446244,26.83209349,23.01327984,22.79868314
 06/23  10:00:00,19.7375,23.64089492,29.70494584,26.64058397,23.79496524,23.17479387
 06/23  11:00:00,21.2875,24.32994203,29.82011291,26.12723725,24.44281172,23.50857284
 06/23  12:00:00,20.2625,24.72685828,28.83536329,25.75619444,24.83214653,23.76866686
 06/23  13:00:00,20.8375,25.02266001,27.56904909,25.62637486,25.14744837,23.9539149
 06/23  14:00:00,20.2625,25.24370397,26.70737179,25.56990858,25.72491011,24.08868359
 06/23  15:00:00,19.4,25.37400929,26.18539528,25.48451191,26.96805135,24.19647948
 06/23  16:00:00,18.7125,25.35166889,25.69907932,25.26934094,28.19183914,24.28538043
 06/23  17:00:00,17.9875,25.28735033,25.36828469,25.11504664,29.51224764,24.32738668
 06/23  18:00:00,16.7375,24.94502288,24.94732777,24.80184554,29.95414163,24.32082154
 06/23  19:00:00,14.35,24.26588285,24.31161912,24.202404,28.41557377,24.21681801
 06/23  20:00:00,13.3,23.46699236,23.52831062,23.42091464,26.08504434,23.98826998
 06/23  21:00:00,13.3,22.83347159,22.88735437,22.79282001,24.27270113,23.67008358
 06/23  22:00:00,13.3,22.42592976,22.47205415,22.39237721,23.20859894,23.36872254
 06/23  23:00:00,12.9875,22.13179181,22.17369166,22.10459523,22.58064444,23.11849561
 06/23  24:00:00,12.8,21.90848056,21.9477924,21.88547052,22.17506554,22.90385102
 06/24  01:00:00,12.425,21.73589355,21.77179519,21.71445381,21.8989946,22.72874365
 06/24  02:00:00,12.575,21.6305252,21.65862857,21.61132564,21.73161442,22.59491093
 06/24  03:00:00,12.1125,21.54337922,21.56650131,21.52575074,21.60928606,22.49117103
 06/24  04:00:00,11.7,21.43503673,21.45900176,21.41569638,21.48403619,22.4081425
 06/24  05:00:00,11.7,21.35958288,21.38948144,21.35564236,21.39549331,22.33797998
 06/24  06:00:00,12.0125,21.3814845,21.49808536,21.50187474,21.44963616,22.29069483
 06/24  07:00:00,12.2,21.475712,21.69642974,21.68976893,21.61313377,22.27466299
 06/24  08:00:00,12.8875,21.76120737,22.61126055,22.49684596,22.00859349,22.31430449
 06/24  09:00:00,13.9875,22.34995332,24.61545488,23.8427176,22.71126828,22.47713012
 06/24  10:00:00,15.4625,23.07155863,26.46858803,24.74214741,23.58422899,22.7532933
 06/24  11:00:00,16.7875,23.83939329,27.5335971,25.19180564,24.4653048,23.09093152
 06/24  12:00:00,17.575,24.34196638,27.45779542,25.27371866,24.90078875,23.39573137
 06/24  13:00:00,18.1125,24.71272391,26.82432969,25.39195097,25.22213142,23.61253593
 06/24  14:00:00,18.675,24.99603882,26.35532893,25.51975305,25.82825774,23.79477721
 06/24  15:00:00,17.525,24.93001573,25.95555223,25.429484,26.24355868,23.94290486
 06/24  16:00:00,16.7,24.80620147,25.64773719,25.3057142,26.63010168,24.01677429
 06/24  17:00:00,16.325,24.65650273,25.31984143,25.08456647,27.11864557,24.03673823
 06/24  18:00:00,15.4125,24.22153515,24.78633649,24.60350028,26.65881993,23.99189709
 06/24  19:00:00,14.625,23.63376581,24.05394934,23.89488952,25.69522971,23.85034297
 06/24  20:00:00,13.7125,23.02404134,23.2884447,23.14564163,24.36799686,23.63958972
 06/24  21:00:00,13.3,22.53437431,22.68925632,22.5756897,23.26038524,23.3788297
 06/24  22:00:00,12.9875,22.20032703,22.30232008,22.20949302,22.61303181,23.13931381
 06/24  23:00:00,12.8,21.95214661,22.02440044,21.94767875,22.19763346,22.92438563
 06/24  24:00:00,12.8,21.77044507,21.82439123,21.75882001,21.92048739,22.74344065
 06/25  01:00:00,12.425,21.60872137,21.65636549,21.59320085,21.70822958,22.60487503
 06/25  02:00:00,12.575,21.50394418,21.54144603,21.48632863,21.56897934,22.49317798
 06/25  03:00:00,12.425,21.43269448,21.45869641,21.41195333,21.473627,22.40499564
 06/25  04:00:00,12.575,21.38943743,21.40798631,21.3701324,21.4168717,22.33553171
 06/25  05:00:00,12.8,21.37510467,21.39143982,21.36372486,21.3946564,22.28345007
 06/25  06:00:00,12.8,21.4009003,21.45611441,21.43751768,21.45231863,22.25166805
 06/25  07:00:00,12.8,21.49186391,21.61755332,21.60199769,21.61236569,22.24665499
 06/25  08:00:00,13.4875,21.69558862,21.95407545,21.94118317,21.91999401,22.27648689
 06/25  09:00:00,14.2125,21.97725942,22.41203328,22.38147211,22.33296311,22.34866509
 06/25  10:00:00,14.775,22.28430412,22.89885663,22.8276009,22.78038889,22.45924463
 06/25  11:00:00,15,22.59238088,23.36155798,23.23924059,23.22122005,22.59535407
 06/25  12:00:00,14.625,22.88288419,23.78702082,23.58275298,23.60132075,22.74427673
 06/25  13:00:00,15.4625,23.46918922,24.32974094,24.05738045,24.1009512,22.92135208
 06/25  14:00:00,16.7875,24.06447516,24.61684922,24.43601354,24.92997347,23.15155325
 06/25  15:00:00,17.2,24.49346253,24.78422181,24.63608443,26.32950345,23.41413751
 06/25  16:00:00,16.5125,24.7686828,25.05227774,24.95057137,27.54492882,23.67367392
 06/25  17:00:00,15.4125,24.54073251,24.88298906,24.78247886,27.3517704,23.85081271
 06/25  18:00:00,14.625,24.07489711,24.4620521,24.35477859,26.40720271,23.86375767
 06/25  19:00:00,14.0875,23.48592859,23.82241541,23.70655611,25.2360859,23.74952095
 06/25  20:00:00,13.525,22.90602544,23.13401709,23.01956623,23.998986,23.5493458
 06/25  21:00:00,12.9875,22.48773426,22.63208581,22.53905199,23.08875663,23.31815436
 06/25  22:00:00,12.8,22.19454921,22.2943201,22.21758911,22.54720202,23.10262315
 06/25  23:00:00,12.8,21.98078383,22.05290754,21.98944877,22.19563497,22.90891478
 06/25  24:00:00,12.8,21.8259301,21.87740291,21.82406086,21.95904287,22.74583458
 06/26  01:00:00,12.425,21.69495919,21.73477497,21.68607839,21.78261716,22.62027046
 06/26  02:00:00,12.575,21.59791053,21.62312342,21.5792631,21.65171072,22.51825697
 06/26  03:00:00,12.8,21.53481291,21.54971841,21.51133969,21.56503677,22.43520793
 06/26  04:00:00,12.8,21.48527225,21.49415666,21.46150212,21.5039713,22.36810044
 06/26  05:00:00,12.425,21.43011391,21.44201433,21.4144316,21.44742076,22.31498519
 06/26  06:00:00,12.2,21.42155779,21.47694485,21.4569424,21.47407948,22.27746535
 06/26  07:00:00,12.575,21.49135618,21.59648281,21.58001359,21.5980917,22.26229051
 06/26  08:00:00,13.1125,21.65438176,21.85517863,21.84439215,21.84731192,22.27648729
 06/26  09:00:00,13.3,21.91832692,22.3009111,22.2774317,22.24831268,22.33400502
 06/26  10:00:00,13.9875,22.23048011,22.80711081,22.74401936,22.71092811,22.43827604
 06/26  11:00:00,14.775,22.54523221,23.28953871,23.17362738,23.16477187,22.57530234
 06/26  12:00:00,15,22.81714761,23.68179031,23.54125845,23.56228435,22.72669904
 06/26  13:00:00,15,23.02166895,23.92462701,23.80453212,23.84773739,22.8756404
 06/26  14:00:00,15,23.14174137,24.03860944,23.93685742,24.02404674,23.01102327
 06/26  15:00:00,15.375,23.19468512,24.04906742,23.95370757,24.09650806,23.11059873
 06/26  16:00:00,15.6,23.16457273,23.93819918,23.84454404,24.02702282,23.16605637
 06/26  17:00:00,15.6,23.0325632,23.69297868,23.59515798,23.79246653,23.17604703
 06/26  18:00:00,15.225,22.81248704,23.32547613,23.22049587,23.40104456,23.13934676
 06/26  19:00:00,14.625,22.54964508,22.91128322,22.81217128,22.95678435,23.06059173
 06/26  20:00:00,14.0875,22.27840658,22.50717875,22.4147351,22.53256836,22.95068514
 06/26  21:00:00,13.9,22.07372244,22.21212133,22.13413305,22.22582912,22.82274011
 06/26  22:00:00,13.525,21.9130547,21.99802254,21.93214615,22.00580794,22.70553243
 06/26  23:00:00,13.675,21.80023833,21.85037644,21.79564658,21.85478712,22.60473502
 06/26  24:00:00,13.9,21.73294751,21.76072428,21.71965102,21.76026498,22.51998929
 06/27  01:00:00,14.5875,21.69261381,21.70061831,21.66884538,21.69953669,22.45192396
 06/27  02:00:00,14.625,21.67474834,21.66857723,21.64738305,21.66688356,22.4000935
 06/27  03:00:00,14.0875,21.63464475,21.62822365,21.61049642,21.62836719,22.35993179
 06/27  04:00:00,13.9,21.57671532,21.577546,21.55601348,21.57524327,22.32513725
 06/27  05:00:00,13.9,21.53574246,21.53946423,21.51458559,21.53665818,22.2938594
 06/27  06:00:00,13.9,21.57717796,21.64387064,21.64772152,21.60441822,22.27448717
 06/27  07:00:00,14.5875,21.80784511,22.35251819,22.41541814,21.92763773,22.30302408
 06/27  08:00:00,15.6875,22.37342544,23.95459507,23.83693063,22.73156585,22.4512817
 06/27  09:00:00,16.475,23.00357057,25.43372848,24.84771964,23.59991809,22.72167758
 06/27  10:00:00,17.0125,23.58664772,26.96226957,25.28728865,24.12667895,23.03939444
 06/27  11:00:00,17.8875,24.06026547,27.53026413,25.17736959,24.48251258,23.33503994
 06/27  12:00:00,18.675,24.46167924,27.33261891,25.11265266,24.74618265,23.5610405
 06/27  13:00:00,19.5875,24.81311005,26.65419851,25.19094807,25.01663832,23.75415915
 06/27  14:00:00,20,25.12095169,26.18170541,25.30901832,25.63751865,23.93564223
 06/27  15:00:00,20,25.44092547,25.98407677,25.45311597,27.12175952,24.12857339
 06/27  16:00:00,20,25.65287935,25.79557255,25.47452651,28.89609635,24.31584573
 06/27  17:00:00,18.9375,25.66145167,25.53932183,25.34994062,30.50710908,24.45032351
 06/27  18:00:00,17.9875,25.29289107,25.0937286,24.98581506,30.95984797,24.49627642
 06/27  19:00:00,16.05,24.6722643,24.51233761,24.45065984,30.02041764,24.41539852
 06/27  20:00:00,13.9375,23.89957568,23.7866231,23.73036069,27.5691746,24.21583198
 06/27  21:00:00,12.9875,23.18616081,23.1166819,23.05133912,25.254116,23.90487379
 06/27  22:00:00,12.1125,22.63560268,22.60489005,22.53583064,23.7695141,23.56836049
 06/27  23:00:00,11.325,22.21307082,22.21894681,22.1469166,22.87115774,23.28144
 06/27  24:00:00,11.7875,21.93696516,21.9530136,21.88915671,22.33021645,23.04181231
 06/28  01:00:00,12.2,21.74882018,21.75307913,21.69888438,21.95987331,22.79894216
 06/28  02:00:00,12.2,21.60172812,21.5995131,21.54908843,21.71762837,22.62886433
 06/28  03:00:00,11.8875,21.4697825,21.46432779,21.41377773,21.5312653,22.49709063
 06/28  04:00:00,12.0125,21.37695616,21.37024656,21.32606356,21.40822314,22.38983326
 06/28  05:00:00,12.2,21.33807871,21.38012933,21.385679,21.35992658,22.30578864
 06/28  06:00:00,12.575,21.4518329,22.18435708,22.53405153,21.51186384,22.29063962
 06/28  07:00:00,13.4875,21.77590239,24.11307588,24.52000931,21.87056567,22.40308191
 06/28  08:00:00,15.275,22.29717523,26.73656698,26.34786308,22.4170187,22.65630565
 06/28  09:00:00,16.475,22.92007937,28.7435104,26.94500636,23.0701513,22.97872682
 06/28  10:00:00,17.0125,23.5692356,29.82561654,26.6076468,23.7242281,23.33168079
 06/28  11:00:00,18.2625,24.15757582,29.82770118,25.98104285,24.27573018,23.61748331
 06/28  12:00:00,20.65,24.71427853,28.97865195,25.75755755,24.78086499,23.85338849
 06/28  13:00:00,23.075,25.21675287,27.82347568,25.79316722,25.25458318,24.07463139
 06/28  14:00:00,23.525,25.59928714,27.09421822,25.88135803,25.97245005,24.27986303
 06/28  15:00:00,21.925,25.82322353,26.59966267,25.86673536,27.40369906,24.46028644
 06/28  16:00:00,20.7875,25.91463922,26.1886249,25.74680897,29.21862317,24.5927375
 06/28  17:00:00,20.6,25.85622684,25.7934779,25.5401557,30.82822114,24.65973344
 06/28  18:00:00,19.85,25.52075548,25.3069863,25.17755626,31.69232122,24.65043409
 06/28  19:00:00,19.0875,24.96248982,24.73410146,24.68283302,31.22122762,24.54953271
 06/28  20:00:00,17.15,24.2659716,24.07364847,24.04972282,28.63278375,24.3489135
 06/28  21:00:00,15.0375,23.51793673,23.40183877,23.3563519,25.9979341,24.03986836
 06/28  22:00:00,14.4,22.92943964,22.86710478,22.80858326,24.31055544,23.70303959
 06/28  23:00:00,14.0875,22.52852816,22.48445761,22.42656999,23.26669265,23.39674263
 06/28  24:00:00,13.9,22.22678936,22.18875273,22.13285557,22.62737313,23.13989135
 06/29  01:00:00,13.525,21.9941692,21.95290435,21.90036429,22.20261413,22.91460292
 06/29  02:00:00,13.675,21.81695163,21.76960909,21.72185904,21.91162338,22.72331259
 06/29  03:00:00,13.9,21.70111757,21.63954921,21.60158751,21.71836983,22.57277387
 06/29  04:00:00,13.525,21.58241941,21.51467971,21.48168053,21.55949683,22.44961825
 06/29  05:00:00,13.3,21.4714835,21.42066077,21.40300656,21.42990589,22.34374604
 06/29  06:00:00,13.9875,21.50185314,21.72697827,21.83471526,21.49336272,22.27184946
