Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone Operative Temperature [C](Hourly),SPACE2-1:Zone Operative Temperature [C](Hourly),SPACE3-1:Zone Operative Temperature [C](Hourly),SPACE4-1:Zone Operative Temperature [C](Hourly),SPACE5-1:Zone Operative Temperature [C](Hourly),space1 power input,space2 power input,space3 power input,space4 power input,space5 power input,SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 HEATING COIL:Heating Coil Heating Rate [W](Hourly),
 10/26  07:00:00,10.9125,18.66191546,18.88972661,18.65565934,18.60097027,19.19550715,-650.8687361,-331.5366864,-606.8335384,-259.3261951,-1666.186979,0,770.5804918,0,373.7006408,0,747.7643825,0,328.2413469,0,1666.186979,119.7117557,42.1639544,140.9308441,68.91515172,0,
 10/26  08:00:00,12.475,21.51979467,22.79389635,21.60859295,21.58540438,21.80658752,4960.327973,1160.459238,4818.766053,2442.682792,7112.186603,1845.170611,6.297590404,365.9725532,85.46753798,1798.171905,36.33403905,935.4307698,14.5579131,2515.971908,134.0591073,3121.454952,879.9542223,3056.928188,1521.809935,4730.273803,
 10/26  09:00:00,15.05,22.30208423,24.55390564,22.3169551,22.26541157,22.31967632,2463.222876,-470.3389065,2391.343762,1174.173708,3885.672533,730.8109453,0,0,501.7971295,696.1974813,0,365.4654928,0,1032.179591,0,1732.411931,31.45822296,1695.146281,808.708215,2853.492942,
 10/26  10:00:00,16.7875,22.69915572,25.5124148,22.65154013,22.60351159,22.4872997,1275.905708,-868.6634008,1354.673238,666.0820523,2858.001694,248.1493669,0,0,868.6634008,288.8327876,0,161.8305141,0,720.0819824,0,1027.756341,0,1065.840451,504.2515382,2137.919712,
 10/26  11:00:00,17.8875,23.0290074,25.58290047,22.92977492,22.88988264,22.61893671,571.0060289,-937.7136972,717.4998651,352.1750042,2119.047807,10.25271199,44.39205356,0,937.7136972,45.38638035,4.962938282,36.79201692,0,478.2664809,0,605.1453704,0,677.076423,315.3829873,1640.781326,
 10/26  12:00:00,18.9875,23.32447419,25.37244994,23.1648478,23.13945753,22.73495419,-40.6497706,-787.4020468,249.1036914,122.11266,1461.935155,0,269.9033998,0,787.4020468,0,123.7144371,0,46.39317935,277.0447314,0,229.2536292,0,372.8181284,168.5058393,1184.890424,
 10/26  13:00:00,20.4625,23.9039801,24.96113596,23.40291066,23.39786558,22.8443507,-366.2207459,-502.9109402,-223.7920939,-104.8007429,810.5959241,0,366.2207459,0,502.9109402,0,270.1051756,0,121.2652891,122.031548,0,0,0,46.31308168,16.46454623,688.5643761,
 10/26  14:00:00,21.7875,24.76724136,24.58437328,23.69956929,23.78454089,22.95548047,-779.4045042,-275.1425289,-197.9951707,-94.32124042,291.1699895,0,779.4045042,0,275.1425289,0,197.9951707,0,94.32124042,20.0620563,4.606319517,0,0,0,0,275.7142527,
 10/26  15:00:00,22.575,25.16113151,24.39408432,23.92197711,24.35327043,23.06762328,-1287.617236,-179.4793209,-137.7068738,-163.9774407,-27.16475987,0,1287.617236,0,179.4793209,0,137.7068738,0,163.9774407,0,55.27247796,0,0,0,0,28.10771809,
 10/26  16:00:00,21.05,25.1208081,24.09558796,23.658044,24.57448213,23.12636095,-1266.642896,-143.7707851,-256.3494087,-268.4291245,99.27786314,0,1266.642896,0,143.7707851,0,268.820017,0,268.4291245,0,166.9580494,0,0,12.47060824,0,266.2359125,
 10/26  17:00:00,19.3125,24.09190105,23.31233568,23.09537692,23.78900574,23.09548047,-569.3099638,-10.6966345,352.8900873,-161.9106341,576.5692063,0,570.7514398,0,101.3850731,7.452068782,58.74706989,0,179.3758167,0,128.4468229,1.44147601,90.68843857,404.1850884,17.46518257,705.0160293,
 10/26  18:00:00,17.525,23.20733898,22.97160241,22.86460829,23.10447632,23.00141749,416.6935016,348.3697405,928.3606763,256.2301974,1195.464751,0,134.8185768,25.59882898,3.127658895,122.2732578,0,5.811374421,27.48072837,1.809219018,28.23415774,551.5120784,325.8985704,806.0874185,277.8995513,1221.889689,
 10/26  19:00:00,16.325,22.89404965,22.77093969,22.69930823,22.84152945,22.90508344,1058.652383,542.4225678,1309.690094,498.6907524,1628.698626,109.6987714,0,84.74779208,0,236.5080113,0,64.59547392,0,51.18885579,0,948.9536116,457.6747757,1073.182083,434.0952785,1577.50977,
 10/26  20:00:00,15.7875,22.69532749,22.63715731,22.58814453,22.67019892,22.81882211,1390.568657,683.7841329,1590.9269,651.229054,1892.290371,241.3091317,0,139.8277843,0,342.7747871,0,125.2531639,0,120.567965,0,1149.259525,543.9563486,1248.152113,525.9758902,1771.722406,
 10/26  21:00:00,15.225,22.57128084,22.54657575,22.50696918,22.56190776,22.75315023,1718.63116,812.3476592,1850.196428,794.0140221,2194.233548,369.6138928,0,187.8578673,0,436.6894479,0,180.3977837,0,206.5223824,0,1349.017268,624.4897918,1413.50698,613.6162384,1987.711166,
 10/26  22:00:00,14.625,21.23675992,21.26837321,21.15724253,21.30621644,21.58410979,-775.1842907,-318.814914,-755.4771402,-307.4322503,-1458.205271,0,775.1842907,0,318.814914,0,755.4771402,0,307.4322503,0,1458.205271,0,0,0,0,0,
 10/26  23:00:00,14.0875,20.38891036,20.41038272,20.28973537,20.44424911,20.79453826,-706.240121,-304.3702901,-688.5173604,-297.9920329,-1332.682131,0,706.240121,0,304.3702901,0,688.5173604,0,297.9920329,0,1332.682131,0,0,0,0,0,
 10/26  24:00:00,13.2125,19.970189,19.97041268,19.87393374,19.99787933,20.44980928,-761.6685355,-328.3920338,-743.8365136,-322.313133,-1447.85278,0,761.6685355,0,328.3920338,0,743.8365136,0,322.313133,0,1447.85278,0,0,0,0,0,
 10/27  01:00:00,12.425,19.60683091,19.59258401,19.51120538,19.6158635,20.13779021,-811.3765339,-353.1105123,-794.5619804,-347.7776754,-1546.69104,0,811.3765339,0,353.1105123,0,794.5619804,0,347.7776754,0,1546.69104,0,0,0,0,0,
 10/27  02:00:00,12.8875,19.45136186,19.40853601,19.36026223,19.42559333,19.99383084,-738.6604584,-326.9921415,-725.1728181,-324.4352454,-1417.755093,0,738.6604584,0,326.9921415,0,725.1728181,0,324.4352454,0,1417.755093,0,0,0,0,0,
 10/27  03:00:00,12.3,19.30142005,19.27393023,19.22905614,19.28937144,19.86010997,-792.4737508,-344.7127337,-778.2107771,-339.8871097,-1519.277544,0,792.4737508,0,344.7127337,0,778.2107771,0,339.8871097,0,1519.277544,0,0,0,0,0,
 10/27  04:00:00,12.0125,19.13959105,19.11475137,19.0794466,19.13034539,19.6940085,-805.37603,-357.0840447,-794.8689426,-354.1391627,-1540.038071,0,805.37603,0,357.0840447,0,794.8689426,0,354.1391627,0,1540.038071,0,0,0,0,0,
 10/27  05:00:00,11.8875,19.06364195,19.03197365,19.00092387,19.04664461,19.62618784,-812.1782399,-357.3709433,-800.383562,-353.8136777,-1554.161777,0,812.1782399,0,357.3709433,0,800.383562,0,353.8136777,0,1554.161777,0,0,0,0,0,
 10/27  06:00:00,12.0125,18.99636599,18.95150255,18.92217781,18.96203538,19.57276003,-789.0183834,-349.6217933,-777.1558127,-346.8445681,-1514.902044,0,789.0183834,0,349.6217933,0,777.1558127,0,346.8445681,0,1514.902044,0,0,0,0,0,
 10/27  07:00:00,11.8875,18.97087512,19.03985772,18.92493258,18.93729588,19.54005189,-800.9135307,-362.8130939,-791.1512448,-350.4132143,-1536.229921,0,800.9135307,0,362.8130939,0,791.1512448,0,350.4132143,0,1536.229921,0,0,0,0,0,
 10/27  08:00:00,12.7,21.6424477,22.22054546,21.68587806,21.71759184,21.89903959,4797.942554,1641.953115,4610.617507,2258.066491,6753.889265,1771.472282,2.504355271,553.604339,25.76877008,1672.799056,0,841.1986665,6.172518957,2228.099094,0,3028.974627,1114.117547,2937.818451,1423.040343,4525.790171,
 10/27  09:00:00,13.675,22.29743043,23.37202832,22.35855104,22.34376722,22.36603047,2625.571578,277.1219669,2439.917078,1147.188331,3991.316201,724.4536428,0,0,124.5701347,632.9106628,0,312.1721486,0,925.749088,0,1901.117936,401.6921016,1807.006415,835.0161823,3065.567113,
 10/27  10:00:00,14.5875,22.44123318,23.14328483,22.53232622,22.53233933,22.49201429,2133.341621,374.0536047,1894.806416,870.1029728,3294.247267,536.4680066,0,1.5294064,51.21835585,418.4929648,0,200.0387426,0,682.9264818,0,1596.873615,423.7425541,1476.313451,670.0642301,2611.320786,
 10/27  11:00:00,16.0625,22.52304144,22.9410753,22.62626367,22.63429703,22.55331917,1739.329079,450.9188437,1492.071697,674.6739646,2723.49696,433.3713684,0,31.43394006,0,311.0593962,0,145.0199047,0,568.3049834,0,1305.95771,419.4849037,1181.012301,529.6540599,2155.191976,
 10/27  12:00:00,16.7,22.69057116,23.08809082,22.80710546,22.81238432,22.60339788,1283.209457,312.1039744,1062.620565,475.4528131,2398.908703,245.9297697,0,7.656818658,27.17337904,136.9356821,0,63.86375111,0,479.8327375,0,1037.279688,331.6205347,925.6848827,411.589062,1919.075965,
 10/27  13:00:00,16.325,23.13771378,23.41888918,23.05589422,23.06255203,22.67691732,652.2079474,56.87009264,778.7625216,338.346431,2249.939772,7.598553163,101.1824114,0,158.0548614,7.642976893,36.66127375,3.51183923,19.1316997,361.614147,0,745.7918056,214.924954,807.7808185,353.9662915,1888.325625,
 10/27  14:00:00,16.1,23.26585375,23.32057019,23.12262814,23.15728952,22.75472352,447.9336861,139.0927635,705.5962123,278.3129425,2060.102863,0,210.3854169,0,123.6211004,0,80.2962127,0,52.30818836,239.9217643,0,658.3191029,262.7138639,785.892425,330.6211309,1820.181098,
 10/27  15:00:00,16.7875,23.12953547,23.19326612,23.06748874,23.13530431,22.79656324,587.5917694,210.8641797,708.1531966,254.1190847,1760.458792,0,96.66221075,0,67.76675568,0,35.07836491,0,44.43519269,170.1148205,0,684.2539802,278.6309354,743.2315616,298.5542774,1590.343972,
 10/27  16:00:00,16.2,22.92174093,22.99841615,22.90588995,22.97878054,22.79940604,1003.796077,400.3988371,1026.557727,408.9559172,1865.977379,74.17522636,0,16.27566531,6.216137481,86.8557293,0,19.84561323,3.798431829,155.1200946,0,929.6208502,390.3393093,939.7019977,392.9087358,1710.857284,
 10/27  17:00:00,15.6,22.70658748,22.75872167,22.68973354,22.74634027,22.76790229,1401.695132,589.7539466,1417.524776,595.3610899,2073.634656,234.8930676,0,87.35771545,0,244.1115084,0,91.87169923,0,189.4220697,0,1166.802064,502.3962311,1173.413267,503.4893907,1884.212587,
 10/27  18:00:00,15.225,22.59160829,22.62362861,22.57751249,22.61838469,22.72788018,1671.12002,731.6285231,1690.106091,732.5479955,2273.149741,345.5264288,0,147.3608999,0,356.3379829,0,149.5330979,0,245.4559577,0,1325.593591,584.2676232,1333.768108,583.0148976,2027.693783,
 10/27  19:00:00,14.625,22.51535503,22.54388901,22.50645297,22.54139579,22.69587594,1925.370095,851.618055,1931.80447,850.5859658,2514.374126,434.2499929,0,189.9108402,0,438.7785707,0,191.0981378,0,296.249159,0,1491.120102,661.7072148,1493.0259,659.487828,2218.124967,
 10/27  20:00:00,14.4,22.46403694,22.48968102,22.45511614,22.48849867,22.66998942,2082.06271,927.7803836,2088.563364,925.7639489,2653.691257,498.496277,0,221.5528751,0,503.0503548,0,222.2410821,0,340.1639977,0,1583.566433,706.2275085,1585.513009,703.5228668,2313.527259,
 10/27  21:00:00,14.4,22.43351497,22.45821906,22.42666887,22.45747512,22.64827392,2159.025403,964.8433842,2160.372984,962.2588949,2730.454469,537.1065537,0,240.1382249,0,539.0577337,0,240.5533094,0,378.7694335,0,1621.918849,724.7051593,1621.315251,721.7055855,2351.685036,
 10/27  22:00:00,14.4,21.01673119,21.1042682,21.00634411,21.12414846,21.35264257,-772.0468152,-328.9598815,-762.6850475,-319.1344651,-1447.643393,0,772.0468152,0,328.9598815,0,762.6850475,0,319.1344651,0,1447.643393,0,0,0,0,0,
 10/27  23:00:00,14.775,20.41329044,20.47394395,20.38708539,20.4893648,20.78492939,-630.1710201,-273.5118382,-621.0975058,-267.5967067,-1191.814056,0,630.1710201,0,273.5118382,0,621.0975058,0,267.5967067,0,1191.814056,0,0,0,0,0,
 10/27  24:00:00,15,20.2269692,20.25451616,20.19549506,20.2670408,20.61378129,-582.7129346,-255.6921527,-574.9204,-251.7384015,-1109.268084,0,582.7129346,0,255.6921527,0,574.9204,0,251.7384015,0,1109.268084,0,0,0,0,0,
 10/28  01:00:00,15,20.10772743,20.11842994,20.07395888,20.12988153,20.49962937,-568.7186431,-249.83432,-561.0701606,-246.3444725,-1085.220177,0,568.7186431,0,249.83432,0,561.0701606,0,246.3444725,0,1085.220177,0,0,0,0,0,
 10/28  02:00:00,14.625,19.98708495,19.99416411,19.95322397,20.00648482,20.38918376,-598.9336358,-261.7146704,-590.6013595,-257.7936752,-1141.546766,0,598.9336358,0,261.7146704,0,590.6013595,0,257.7936752,0,1141.546766,0,0,0,0,0,
 10/28  03:00:00,13.7125,19.7888899,19.80368667,19.75714158,19.82014791,20.21997062,-682.8643089,-297.8336066,-673.8783691,-293.1785221,-1297.455196,0,682.8643089,0,297.8336066,0,673.8783691,0,293.1785221,0,1297.455196,0,0,0,0,0,
 10/28  04:00:00,12.9875,19.58608188,19.5990162,19.55227552,19.61647249,20.04521938,-743.7888986,-327.093756,-735.054567,-322.9332366,-1411.419318,0,743.7888986,0,327.093756,0,735.054567,0,322.9332366,0,1411.419318,0,0,0,0,0,
 10/28  05:00:00,13.1125,19.50059574,19.49489323,19.46150321,19.50975686,19.96952415,-718.6275174,-319.1961579,-710.7605161,-316.5221939,-1367.629215,0,718.6275174,0,319.1961579,0,710.7605161,0,316.5221939,0,1367.629215,0,0,0,0,0,
 10/28  06:00:00,13.3,19.48341889,19.46470375,19.44168561,19.47823681,19.95420912,-695.0967065,-307.4619758,-686.7562933,-304.8448445,-1326.356297,0,695.0967065,0,307.4619758,0,686.7562933,0,304.8448445,0,1326.356297,0,0,0,0,0,
 10/28  07:00:00,13.3,19.46018181,19.44149768,19.42367533,19.45476727,19.92489129,-692.2431337,-306.6334229,-684.5230186,-304.107417,-1320.3469,0,692.2431337,0,306.6334229,0,684.5230186,0,304.107417,0,1320.3469,0,0,0,0,0,
 10/28  08:00:00,13.675,21.77028236,21.85284347,21.80641264,21.85232528,22.03489352,4233.985315,1995.01384,4206.549438,1999.325793,6019.914224,1544.615696,0,743.1656824,10.98099968,1527.652483,0,733.8860337,0,1978.640029,14.48513248,2689.369619,1262.829157,2678.896955,1265.439759,4055.759328,
 10/28  09:00:00,14.2125,22.2773841,22.38232164,22.34107811,22.35005631,22.40460381,2599.775538,1065.217544,2398.519055,1103.451633,3677.139437,745.1738207,0,284.7616236,0,645.8616616,0,305.5815257,0,829.8378498,0,1854.601717,780.4559203,1752.657393,797.8701074,2847.301587,
 10/28  10:00:00,14.4,22.46143035,22.7234668,22.54142315,22.55674599,22.50699266,2098.725813,717.8487443,1887.44676,852.4029243,3260.26163,506.3258626,0,119.6526856,3.248724492,402.023284,0,185.3976915,0,642.6397521,0,1592.39995,601.4447832,1485.423476,667.0052328,2617.621878,
 10/28  11:00:00,14.775,22.78853049,23.63710941,22.85653293,22.86144561,22.59818055,1349.294179,-52.75286433,1251.186319,559.597957,2868.537563,155.4860767,0,0,258.060215,107.7390464,0,49.80642523,0,490.1216956,0,1193.808102,205.3073507,1143.447273,509.7915317,2378.415867,
 10/28  12:00:00,14.625,22.88556893,23.55554664,22.99764671,23.01398144,22.68399214,1243.664797,-17.75800046,1093.332151,475.6158627,2619.52794,93.3131589,0,0,244.8443858,19.44239361,0,4.546635923,0.992117061,348.6493525,0,1150.351639,227.0863853,1073.889757,472.0613438,2270.878587,
 10/28  13:00:00,14.4,22.88800126,23.3258442,23.02638539,23.05458484,22.73470781,1294.771591,235.9700801,1097.396491,465.6486737,2495.351661,104.6346948,0,0,124.4465129,7.238223191,0,0,7.894517678,260.6644611,0,1190.136896,360.4165931,1090.158267,473.5431914,2234.6872,
 10/28  14:00:00,14.775,22.96875803,23.19518938,23.02944115,23.06965915,22.7623821,1138.667222,339.7380326,1046.692527,433.3371686,2313.258562,64.40055986,13.73027048,0,61.61647926,8.739201308,2.761747848,0,13.10206481,213.4274788,0,1087.996933,401.3545118,1040.715074,446.4392334,2099.831083,
 10/28  15:00:00,15.375,23.41492755,23.17915306,23.07537673,23.25806655,22.79900945,321.9150826,314.4943172,890.2665341,243.9510789,2080.457447,0,319.3744106,0,56.79643273,0,33.88032067,0,90.37093322,166.7525542,0,641.2894932,371.29075,924.1468547,334.3220121,1913.704892,
 10/28  16:00:00,15.225,23.33293007,23.05939924,22.96873252,23.24767858,22.83236798,434.670784,417.4944269,1080.78831,254.8387774,2036.666056,0,272.6488041,5.781516281,15.48135597,52.27479113,0.581989966,0,89.31657668,127.2160074,0,707.3195881,427.1942666,1029.095509,344.1553541,1909.450049,
 10/28  17:00:00,14.3125,22.8925968,22.78302128,22.69973121,22.88305313,22.80773661,1331.230089,663.5596177,1598.529318,597.4761653,2277.987376,117.5365007,0,86.93017789,0,252.4914654,0,55.59363884,0,142.278391,0,1213.693588,576.6294399,1346.037853,541.8825265,2135.708985,
 10/28  18:00:00,13.9,22.65654983,22.60648654,22.54899853,22.6555219,22.75284781,1746.749985,835.5054262,1944.8627,787.1009619,2506.242101,299.1048646,0,161.0029097,0,399.4687361,0,138.5052599,0,208.7799998,0,1447.64512,674.5025165,1545.393964,648.595702,2297.462101,
 10/28  19:00:00,13.525,22.51990703,22.50866302,22.46381846,22.53165522,22.7065304,2078.409657,961.032095,2188.065432,933.9368762,2733.544571,440.9593197,0,212.8683419,0,497.0973729,0,201.0302672,0,278.8648735,0,1637.450337,748.1637531,1690.968059,732.9066091,2454.679698,
 10/28  20:00:00,13.3,22.4436469,22.45233414,22.41426908,22.46315473,22.66948306,2289.533178,1039.481928,2339.736984,1024.306889,2911.801438,531.8652865,0,245.4496846,0,558.2943568,0,239.5772585,0,341.4487462,0,1757.667892,794.0322438,1781.442627,784.7296308,2570.352692,
 10/28  21:00:00,12.9875,22.39834345,22.41588272,22.38067128,22.42142041,22.6413009,2444.488727,1102.65511,2467.976022,1092.580309,3085.095718,589.4105081,0,267.9603764,0,602.4694146,0,264.6563274,0,391.7885029,0,1855.078218,834.6947341,1865.506607,827.9239821,2693.307216,
 10/28  22:00:00,13.1125,20.85839908,20.94011265,20.83359065,20.97079241,21.27085589,-913.7767765,-384.5566949,-899.7181591,-372.8397327,-1720.326822,0,913.7767765,0,384.5566949,0,899.7181591,0,372.8397327,0,1720.326822,0,0,0,0,0,
 10/28  23:00:00,12.9875,20.00366138,20.07330145,19.9560585,20.10203152,20.46782846,-791.2330028,-345.8619957,-779.4538464,-339.3705005,-1496.300841,0,791.2330028,0,345.8619957,0,779.4538464,0,339.3705005,0,1496.300841,0,0,0,0,0,
 10/28  24:00:00,12.8,19.6945854,19.72229203,19.63945126,19.74362252,20.20757592,-778.1499342,-342.2524026,-766.7000318,-337.5911099,-1483.46756,0,778.1499342,0,342.2524026,0,766.7000318,0,337.5911099,0,1483.46756,0,0,0,0,0,
 10/29  01:00:00,12.425,19.4687688,19.47568267,19.40987882,19.49393703,20.01115941,-796.3898931,-349.5062648,-784.3614436,-344.923942,-1522.27017,0,796.3898931,0,349.5062648,0,784.3614436,0,344.923942,0,1522.27017,0,0,0,0,0,
 10/29  02:00:00,11.8875,19.25087761,19.24855068,19.18987029,19.26525531,19.82286677,-834.0214886,-366.8268492,-821.8697219,-362.3946615,-1595.324971,0,834.0214886,0,366.8268492,0,821.8697219,0,362.3946615,0,1595.324971,0,0,0,0,0,
 10/29  03:00:00,11.7,19.09201132,19.07444413,19.02449675,19.08884563,19.68892397,-837.2742521,-369.7852773,-825.1170748,-366.066055,-1605.749162,0,837.2742521,0,369.7852773,0,825.1170748,0,366.066055,0,1605.749162,0,0,0,0,0,
 10/29  04:00:00,11.7,18.99549613,18.95830475,18.91694656,18.9708223,19.60787397,-826.2852982,-364.7736452,-813.1506744,-361.4236274,-1589.228477,0,826.2852982,0,364.7736452,0,813.1506744,0,361.4236274,0,1589.228477,0,0,0,0,0,
 10/29  05:00:00,11.7,18.92576122,18.88198092,18.848242,18.89291695,19.54562733,-818.3902819,-361.5889832,-805.5156228,-358.4823206,-1576.613416,0,818.3902819,0,361.5889832,0,805.5156228,0,358.4823206,0,1576.613416,0,0,0,0,0,
 10/29  06:00:00,11.7,18.87467464,18.83229088,18.80390805,18.84202981,19.49737582,-812.393435,-359.3117414,-800.4495463,-356.3101785,-1566.475601,0,812.393435,0,359.3117414,0,800.4495463,0,356.3101785,0,1566.475601,0,0,0,0,0,
 10/29  07:00:00,11.325,18.81764055,19.04371247,18.79599273,18.78998622,19.42997125,-849.5294701,-394.3412187,-841.8880892,-371.9971942,-1632.207092,0,849.5294701,0,394.3412187,0,841.8880892,0,371.9971942,0,1632.207092,0,0,0,0,0,
 10/29  08:00:00,12.1625,21.5774345,22.82341165,21.66998434,21.66218785,21.87697668,4840.011256,1153.518384,4727.481481,2372.819226,6916.762072,1758.726097,0,353.4674495,85.34105734,1741.302546,45.23206404,898.653267,21.74024306,2319.414071,71.00815385,3081.285159,885.3919921,3031.410999,1495.906202,4668.356155,
 10/29  09:00:00,13.4875,22.31115963,24.51250894,22.32980691,22.29277058,22.36779977,2624.234655,-496.4939291,2546.838827,1224.392042,4032.274148,711.8611469,0,0,538.8295224,674.4443782,0,345.3371557,0,924.5418762,0,1912.373509,42.33559334,1872.394449,879.0548864,3107.732272,
 10/29  10:00:00,14.2125,22.66934513,25.4927344,22.63287582,22.59924847,22.52599511,1665.936647,-852.3074653,1728.213543,820.0235827,3281.449167,279.2415862,0,0,852.3074653,311.678913,0,164.2935531,0,633.7910416,0,1386.695061,0,1416.53463,655.7300295,2647.658126,
 10/29  11:00:00,14.775,22.94969743,25.48878878,22.87816889,22.85318853,22.64341428,1124.030689,-864.4869767,1223.866535,571.5690167,2733.608201,47.88893674,3.195164027,0,864.4869767,95.93014312,0,56.62510967,0,426.1994325,0,1079.336917,0,1127.936392,514.9439071,2307.408769,
 10/29  12:00:00,15.6875,23.18876492,25.21537391,23.07604883,23.06599674,22.73937548,654.3721744,-671.3067308,832.8913592,376.965187,2202.044731,0,132.0066565,0,671.3067308,1.6862264,43.12478624,2.656911949,16.90442923,265.9758057,0,786.3788308,0,874.3299191,391.2127043,1936.068925,
 10/29  13:00:00,15.7875,23.49048349,24.69346225,23.19796823,23.20625169,22.81987947,80.58945925,-452.5088986,619.7611548,258.5409873,1947.454712,0,412.6146636,0,452.5088986,0,141.7342244,0,70.607082,150.0408249,0,493.2041229,0,761.4953791,329.1480692,1797.413887,
 10/29  14:00:00,15.9125,23.9505867,23.85028064,23.22590793,23.27723746,22.88724339,-764.1023723,-322.7971986,557.0203079,187.849858,1765.99714,0,832.1581835,0,356.2394182,0,165.1563897,0,102.3492461,73.76963687,0,68.05581122,33.44221967,722.1766976,290.1991041,1692.227504,
 10/29  15:00:00,16.1,24.56182189,23.48986779,23.19153799,23.48373469,22.94319433,-944.4833156,-32.24899728,602.8439104,-2.671428641,1621.324449,0,944.4833156,0,208.6467504,0,130.4275036,0,192.2348283,22.9093354,0,0,176.3977532,733.271414,189.5633997,1598.415114,
 10/29  16:00:00,15.7875,24.69398233,23.27797553,23.0822381,23.66844071,22.98107498,-1004.1189,204.0039787,836.3944561,-191.0141481,1625.806052,0,1004.1189,0,99.6717104,10.20518372,43.80703755,0,295.4624638,0,11.12645612,0,303.6756891,869.9963099,104.4483157,1636.932508,
