period4	week	month	day	hour	ambient	t_w	t_e	hvac_w	hvac_e
28	16	4	27	3	11.1	20.2436070383	20.2367231966	104.5083535798	120.7276898812
28	16	4	27	4	11.7	20.1340153048	20.1139499546	115.3975014837	132.3995121817
28	16	4	27	5	11.7	20.036877152	20.007807469	120.3809655192	137.3077572772
28	16	4	27	6	12.2	19.9504119679	19.9155795786	123.5724216062	140.0846593288
28	16	4	27	7	12.8	19.9914889538	19.9563704916	103.7254985752	117.2540746126
28	16	4	27	8	13.9	20.0342382497	20.0018682665	75.3018022022	84.4432522623
28	16	4	27	9	15	20.1174256205	20.0930585776	55.0395835401	60.3608219991
28	16	4	27	10	16.7	20.2548391998	20.2433905506	38.8656507897	40.9598281064
28	16	4	27	11	17.2	20.4231536309	20.4256195255	10.9207321882	8.0196563536
28	16	4	27	12	17.2	20.3194517415	20.3289210706	21.742847271	19.135204232
28	16	4	27	13	14.4	20.3397352331	20.3588821559	43.3271163923	42.6962332989
28	16	4	27	14	15	20.4167549543	20.4464247072	35.4948738837	32.7253688529
28	16	4	27	15	15.6	20.4473399721	20.4841856354	22.6685816584	17.5442262058
28	16	4	27	16	14.4	20.4916338524	20.5348896835	18.0617355933	11.9484745666
28	16	4	27	17	14.4	20.4715996629	20.5164838523	22.6007582937	16.9773846635
28	16	4	27	18	13.3	20.4122195122	20.4523708849	36.3866083069	32.5894573594
28	16	4	27	19	12.2	20.2192685944	20.2452879868	79.2086289293	82.7463775424
28	16	4	27	20	11.7	20.0861234077	20.0902348669	122.6763476575	135.4118568376
28	16	4	27	21	11.7	19.9862068416	19.9638241395	134.0821056526	153.4566767909
28	16	4	27	22	11.1	19.897131244	19.8503732545	132.4085102695	155.7012022594
28	16	4	27	23	11.1	19.7902731181	19.7239245633	140.7534921208	165.8295221716
28	16	4	27	24	11.1	19.6730728826	19.5936727768	156.8668382255	182.9584214007
28	16	4	28	1	10.6	19.5442465317	19.4567750405	168.7416426884	188.7265488781
28	16	4	28	2	10	19.3779388466	19.2856489159	177.7447366887	196.9392539451
28	16	4	28	3	10	19.2681323725	19.1741577516	173.4724298529	190.2114159155
28	16	4	28	4	10	19.1483665053	19.0544767327	165.3195827685	179.9445977963
28	16	4	28	5	10	19.0503651614	18.9585413489	159.5463383812	172.6880534389
28	16	4	28	6	10	18.9499860782	18.8612589379	156.7081301987	168.99008394
28	16	4	28	7	10.6	18.979781703	18.8985536977	128.4231150334	137.1102719571
28	16	4	28	8	11.7	19.10205183	19.0364425832	85.4825399773	87.9605301621
28	16	4	28	9	12.8	19.32304975	19.2890863978	45.3515545308	39.1195598255
28	16	4	28	10	13.9	19.5299805731	19.5472624371	32.3451215396	16.8040679926
28	16	4	28	11	14.4	19.7258127881	19.8091584185	28.1521392363	4.4915303029
28	16	4	28	12	15	19.9915536897	20.1509829309	11.9979251272	-12.7495950347
28	16	4	28	13	15	20.0022697359	20.2284281196	26.1250360508	0
28	16	4	28	14	15	20.0743834898	20.3644664102	46.6439459876	0
28	16	4	28	15	15.6	20.1836893344	20.523010251	40.0698270155	0
28	16	4	28	16	14.4	20.1283271456	20.4910767893	47.9501886619	0
28	16	4	28	17	13.9	20.0738718276	20.4353894035	69.7043455567	29.5391678755
28	16	4	28	18	12.2	19.9768779534	20.31355565	95.3099423776	64.719290859
28	16	4	28	19	11.7	19.8283647518	20.1261271246	131.8109100889	114.3769681615
28	16	4	28	20	11.1	19.7212100716	19.9693380698	157.9804514542	154.6009267844
28	16	4	28	21	10.6	19.6240699654	19.8188040553	165.5005664137	173.7203902611
28	16	4	28	22	10.6	19.5317692602	19.6783772338	154.7449240752	185.768615232
28	16	4	28	23	10.6	19.4309438215	19.5350713586	155.0082517232	197.292340955
28	16	4	28	24	10	19.3191143403	19.3876089576	159.2971581577	194.6096683285
0	0	4	29	1	10	19.1951970926	19.2362542175	164.2001733641	195.145885248
0	0	4	29	2	9.4	19.033494193	19.0540852999	174.2875367686	202.1975573426
0	0	4	29	3	8.9	18.8862911983	18.8911826437	179.5977665126	204.590960228
0	0	4	29	4	8.3	18.7615183566	18.7551715004	173.2974568654	195.1741433018
0	0	4	29	5	8.3	18.6658068094	18.6518600981	161.1722409997	179.9138406493
0	0	4	29	6	8.9	18.5000771322	18.4793027207	169.486336906	187.7644114341
0	0	4	29	7	11.1	18.806318287	18.7926614111	80.7624564336	87.6946932988
0	0	4	29	8	12.8	19.2682674197	19.2766727728	18.5284364478	17.541148834
0	0	4	29	9	15	19.5270752453	19.5687385862	14.4949173447	6.9726139529
0	0	4	29	10	16.7	19.977375326	20.0829519732	12.8781958876	-5.5365941751
0	0	4	29	11	16.7	20.2899148395	20.4716104746	0	0
0	0	4	29	12	17.8	20.6246177746	20.8913856744	0	0
0	0	4	29	13	19.4	20.8075654459	21.1555703697	0	0
0	0	4	29	14	16.7	20.8296601341	21.2427700898	0	0
0	0	4	29	15	17.2	20.8849868967	21.3410106996	0	0
0	0	4	29	16	16.1	20.8629260617	21.3356624347	0	0
0	0	4	29	17	15	20.7467426932	21.2083413363	3.665389536	0
0	0	4	29	18	13.9	20.6362473188	21.0607350892	26.0733460092	0
0	0	4	29	19	12.2	20.4389932502	20.8062827796	66.9255411434	32.4406638335
0	0	4	29	20	11.7	20.3208370963	20.6239242896	101.1387476232	83.2707261433
0	0	4	29	21	11.1	20.2234891708	20.4565870834	107.3710457462	104.1358681943
0	0	4	29	22	11.1	20.1421190624	20.3131212055	107.1775411736	113.9941755847
0	0	4	29	23	10.6	20.011816283	20.130007096	122.7991347784	136.7981096749
0	0	4	29	24	10.6	19.9079320135	19.9857750885	140.1874946455	158.3650982136
0	0	4	30	1	10.6	19.7953675093	19.8423221847	150.3967589728	170.3488284582
0	0	4	30	2	10	19.6567377309	19.680142453	164.6979521893	186.2721498121
0	0	4	30	3	10	19.5256959688	19.5321328938	174.1348289249	203.3910177506
0	0	4	30	4	10	19.3592535974	19.3513456201	180.0260635682	204.0601338959
0	0	4	30	5	9.4	19.1870342749	19.1689206953	186.4822902008	209.322690323
0	0	4	30	6	10	19.047412144	19.0221369889	181.9894292227	202.3827254433
0	0	4	30	7	11.7	19.3224978807	19.3029985604	85.0689203156	93.14165941
0	0	4	30	8	12.8	19.6762700441	19.6743238374	13.9104648977	11.3024425898
0	0	4	30	9	14.4	20.1226949212	20.1562875041	4.4990970696	1.8630831581
0	0	4	30	10	15.6	20.6349491068	20.7323800477	0	0
0	0	4	30	11	16.1	21.0497645106	21.2248226014	0	0
0	0	4	30	12	18.3	21.1356213732	21.3917392307	0	0
0	0	4	30	13	17.2	21.0855598082	21.4149517865	0	0
0	0	4	30	14	16.7	21.0671937904	21.4604497913	0	0
0	0	4	30	15	16.1	21.0074104772	21.4451788915	0	0
0	0	4	30	16	15.6	20.9555311298	21.4148869284	0	0
0	0	4	30	17	14.4	20.8459572438	21.299190158	0.600284188	0
0	0	4	30	18	13.9	20.7364805646	21.1585441322	21.105057256	0
0	0	4	30	19	13.3	20.5646901094	20.9402732526	54.6284624554	14.5864031571
0	0	4	30	20	12.2	20.4111585789	20.7279629389	89.3544923963	66.3847341563
0	0	4	30	21	11.7	20.2746827275	20.5293565958	108.8010849324	100.0073756217
0	0	4	30	22	12.3	20.172259399	20.3702737623	114.7313300808	116.2578280057
0	0	4	30	23	12.8	20.076828072	20.227861158	118.3571949071	125.8611746793
0	0	4	30	24	13.4	19.9817776338	20.09548748	125.5748647227	136.2880500183
29	17	5	1	1	13.9	19.8849455872	19.9693060361	135.0013392704	147.9095565559
29	17	5	1	2	14.5	19.8028410593	19.8645145979	143.1488324783	157.7886090608
29	17	5	1	3	15	19.7214058735	19.7660114265	146.200024945	166.9328876096
29	17	5	1	4	15.6	19.6258659177	19.6552185574	148.5138478172	169.8134849176
29	17	5	1	5	14.4	19.4230106848	19.4378522511	175.2563407569	198.4322728909
29	17	5	1	6	15.6	19.3922942626	19.3991009704	161.3521178846	181.3982219496
29	17	5	1	7	20	19.7264311387	19.7371931523	122.1287375644	61.8745328106
29	17	5	1	8	22.8	20.3111543486	20.2107343741	318.8143280148	54.8048993322
29	17	5	1	9	23.9	20.9019958821	20.7356095191	98.9397096609	8.9211705967
29	17	5	1	10	25	21.3847131573	21.3135286351	0	0
29	17	5	1	11	26.7	21.8681617898	21.8844449354	0	0
29	17	5	1	12	29.4	22.0799595335	22.1826894212	0	0
29	17	5	1	13	27.2	22.1623703771	22.3491131386	0	0
29	17	5	1	14	25	22.2305581026	22.484547416	0	0
29	17	5	1	15	23.3	22.2653693133	22.5660180587	0	0
29	17	5	1	16	22.8	22.2906429125	22.5990099183	0	0
29	17	5	1	17	21.7	22.2801738426	22.5459010456	0	0
29	17	5	1	18	21.1	22.1837254732	22.4272298101	0	0
29	17	5	1	19	18.3	22.0096649316	22.2260974058	0	0
29	17	5	1	20	17.2	21.8915301321	22.0644784433	0	0
29	17	5	1	21	17.2	21.818320891	21.9452874072	0	0
29	17	5	1	22	16.1	21.7163336035	21.8035342833	0	0
29	17	5	1	23	14.4	21.5840014774	21.6390294833	0	0
29	17	5	1	24	14.4	21.4422918897	21.4721252208	0	0
29	17	5	2	1	14.4	21.3223245061	21.3336201533	0	0
29	17	5	2	2	13.3	21.1627240005	21.1591945938	10.7670613819	15.1472383846
29	17	5	2	3	13.3	20.8908972519	20.8734059999	57.8290952544	67.3147807683
29	17	5	2	4	13.9	20.6682198507	20.6404954184	104.1391465409	118.7548815715
29	17	5	2	5	12.2	20.5982578969	20.5656647897	98.9569449758	113.1434214093
29	17	5	2	6	12.8	20.5248424118	20.4893079465	77.7297273405	89.2429625778
29	17	5	2	7	17.8	20.68258681	20.65195443	31.4420979699	37.0514676432
29	17	5	2	8	20	21.034941659	21.0205749918	0	0
29	17	5	2	9	21.1	21.4745113927	21.4826595648	0	0
29	17	5	2	10	23.3	21.9101490184	21.953871899	0	0
29	17	5	2	11	25.6	22.2432674488	22.3550251571	0	0
29	17	5	2	12	23.3	22.2870668064	22.4653498507	0	0
29	17	5	2	13	22.2	22.3893808778	22.6302063786	0	0
29	17	5	2	14	22.2	22.4848508743	22.7741943607	0	0
29	17	5	2	15	22.8	22.5264167342	22.8514643862	0	0
29	17	5	2	16	20.6	22.465991199	22.7819142243	0	0
29	17	5	2	17	20	22.3763649718	22.6827390396	0	0
29	17	5	2	18	19.4	22.2482193969	22.5319787419	0	0
29	17	5	2	19	17.2	22.0719942846	22.3073454402	0	0
29	17	5	2	20	16.1	21.9513172797	22.1312727436	0	0
29	17	5	2	21	15	21.817818901	21.9388736448	0	0
29	17	5	2	22	13.9	21.6514398742	21.7221550067	0	0
29	17	5	2	23	13.3	21.5157436906	21.5477812257	0	0
29	17	5	2	24	12.8	21.3701311464	21.3726005262	0	0
29	17	5	3	1	12.2	21.2200094257	21.2009543439	7.4453145155	16.5077869583
29	17	5	3	2	11.7	21.0623734714	21.0277311677	28.536146925	39.5929496869
29	17	5	3	3	11.1	20.8875401312	20.8417178506	52.4612013754	65.5410302525
29	17	5	3	4	10.6	20.6975568534	20.6438635876	79.4122390279	94.7420207956
29	17	5	3	5	10	20.4784294731	20.418808969	111.1901581179	129.2991524664
29	17	5	3	6	11.1	20.3430844745	20.2814263928	125.4076956071	144.3828602442
29	17	5	3	7	11.7	20.3371598303	20.2787207675	101.2750592251	116.5502468253
29	17	5	3	8	13.9	20.489146818	20.4450030613	44.0371342787	50.6634837936
29	17	5	3	9	14.4	20.7483283426	20.7375936999	0	0
29	17	5	3	10	16.1	21.0037235469	21.0431928619	0	0
29	17	5	3	11	16.7	21.195143351	21.3022679113	0	0
29	17	5	3	12	16.7	21.2777691347	21.4603212703	0	0
29	17	5	3	13	16.7	21.4396431683	21.6993125811	0	0
29	17	5	3	14	16.1	21.6981080863	22.024186824	0	0
29	17	5	3	15	15.6	21.6775676071	22.0474176144	0	0
29	17	5	3	16	15	21.6481549148	22.0387090123	0	0
29	17	5	3	17	13.3	21.5158950378	21.8976201956	0	0
29	17	5	3	18	12.8	21.2943209309	21.6362025651	0	0
29	17	5	3	19	11.7	21.0690446012	21.3510884981	27.1130414581	0
29	17	5	3	20	11.1	20.8929766706	21.0993566415	63.8527167875	56.0932717985
29	17	5	3	21	11.1	20.7688076243	20.8963844587	71.1829820641	80.5209718431
29	17	5	3	22	10.6	20.6168116136	20.6735808115	81.101447533	102.0779632113
29	17	5	3	23	10	20.4716530008	20.4715853031	101.4284074209	129.5690546026
29	17	5	3	24	10	20.3477713911	20.3044745652	115.509159165	146.8714527935
29	17	5	4	1	10	20.2268573496	20.151702855	123.9296755815	156.1328676813
29	17	5	4	2	8.9	20.0594748766	19.9604436121	143.6171139738	176.8547077112
29	17	5	4	3	8.9	19.8939648822	19.7781664416	168.8546987686	203.2755731562
29	17	5	4	4	8.9	19.7360115927	19.6089210413	186.8768100294	216.5855276513
29	17	5	4	5	8.9	19.5681523657	19.4343405022	189.0212502801	206.7073801002
29	17	5	4	6	9.4	19.466699628	19.3330883744	173.1748866941	189.2809910224
29	17	5	4	7	11.7	19.6300809792	19.5051752836	102.5845246405	109.9238152639
29	17	5	4	8	13.9	20.0355014557	19.9320418096	10.8156951833	6.2921312271
29	17	5	4	9	15	20.3251337542	20.2564255481	-1.7853956553	-15.9605068491
29	17	5	4	10	15.6	20.6092406755	20.5957930972	0	0
29	17	5	4	11	16.7	20.8016924367	20.8562322453	0	0
29	17	5	4	12	18.3	21.090340142	21.2216836795	0	0
29	17	5	4	13	18.3	21.2188729035	21.4347794304	0	0
29	17	5	4	14	19.4	21.3471972859	21.6311934266	0	0
29	17	5	4	15	18.9	21.4933892084	21.8279093554	0	0
29	17	5	4	16	17.2	21.4244492478	21.7801421427	0	0
29	17	5	4	17	16.7	21.3609171238	21.7116008069	0	0
29	17	5	4	18	16.1	21.2229911418	21.5397307181	0	0
29	17	5	4	19	13.3	20.9623282473	21.2190347356	16.7039888527	0
29	17	5	4	20	12.2	20.8046135975	20.9943173401	64.9334052108	58.7929709088
29	17	5	4	21	12.2	20.6822868273	20.8000111552	81.6699841976	90.9197933077
29	17	5	4	22	11.1	20.5685534001	20.6221004559	82.3775499646	102.0043229681
29	17	5	4	23	11.1	20.4752803159	20.4779750148	87.6426644394	112.6460184769
29	17	5	4	24	10.6	20.3575508113	20.3209482383	100.72071772	128.34958534
30	17	5	5	1	10.6	20.238746301	20.1737558109	116.8226738495	145.8601071364
30	17	5	5	2	10	20.0898459073	20.0040334628	136.4577238862	166.5592082362
30	17	5	5	3	10	19.9488306659	19.8491558152	155.5459359379	186.0943525121
30	17	5	5	4	9.4	19.7723915314	19.6628656875	177.5295659808	208.4746714615
30	17	5	5	5	9.4	19.6286245407	19.5127088189	188.2942894896	202.7941938415
30	17	5	5	6	10	19.5328717122	19.4175486257	168.4197302908	183.5883191896
30	17	5	5	7	12.2	19.5768947871	19.4680031433	125.8310247811	135.5242138459
30	17	5	5	8	13.9	19.8384828903	19.7428167282	54.4453873739	55.2722123755
30	17	5	5	9	15.6	20.2274000339	20.155140297	1.660967653	-4.9301422585
30	17	5	5	10	17.8	20.4891318408	20.4448367336	0	0
30	17	5	5	11	17.8	20.6721399002	20.6670375839	0	0
30	17	5	5	12	18.9	20.9068587498	20.947183201	0	0
30	17	5	5	13	18.9	21.1696611761	21.2611485838	0	0
30	17	5	5	14	18.9	21.2895768423	21.4279898193	0	0
30	17	5	5	15	17.2	21.2948991365	21.4656337808	0	0
30	17	5	5	16	16.1	21.204220852	21.3888051776	0	0
30	17	5	5	17	14.4	21.1161530377	21.2961156612	0	0
30	17	5	5	18	13.9	20.9513784943	21.1087967868	7.1142097501	0
30	17	5	5	19	12.8	20.7858613073	20.9116762482	46.2756695595	37.3738747348
30	17	5	5	20	11.7	20.6072468467	20.6972267401	85.5365301374	87.9046581987
30	17	5	5	21	11.7	20.4885719166	20.5448564535	100.4658500999	110.6676017199
30	17	5	5	22	11.1	20.3922697922	20.4203507008	100.6543414089	114.6217757243
30	17	5	5	23	10.6	20.2643234092	20.2695957047	110.7629218027	127.2134786817
30	17	5	5	24	10.6	20.1295287003	20.1175100996	130.9917663379	149.8929412507
30	17	5	6	1	10	19.9757409934	19.9504721587	152.3743588455	173.4234200429
30	17	5	6	2	10	19.8318680466	19.7972562814	169.4051281756	191.8302011299
30	17	5	6	3	10	19.7053454818	19.6644475483	178.8038849747	198.1298021013
30	17	5	6	4	10	19.5869531774	19.542946904	167.7162664141	185.0782182447
30	17	5	6	5	10	19.4539692011	19.4078455469	168.093286104	184.3228917767
30	17	5	6	6	10	19.3456470366	19.2990677619	165.7305286252	180.8883248688
30	17	5	6	7	11.7	19.3985646097	19.356313953	126.5806683916	136.8615548936
30	17	5	6	8	13.3	19.6155373726	19.5841168638	62.2358306929	64.5900751767
30	17	5	6	9	14.4	19.9915197854	19.9812349875	13.4805108981	8.1101661386
30	17	5	6	10	15	20.2640734739	20.2786879675	17.3135100871	14.0763966707
30	17	5	6	11	15.6	20.5797305985	20.6349942968	0	0
30	17	5	6	12	15.6	20.9490656701	21.0550426689	0	0
30	17	5	6	13	16.1	20.9637156802	21.1123617818	0	0
30	17	5	6	14	16.1	21.1021451601	21.2922707249	0	0
30	17	5	6	15	15.6	21.0378182529	21.2537403979	0	0
30	17	5	6	16	13.3	20.9057683936	21.1315012607	1.0064155447	0
30	17	5	6	17	13.9	20.8033816432	21.021953388	26.309669532	0
30	17	5	6	18	12.2	20.6465417918	20.8427309682	52.7637806715	32.004858137
30	17	5	6	19	11.7	20.4902286108	20.6600450143	87.5088602334	76.2553215578
30	17	5	6	20	11.7	20.3383346596	20.4757137247	113.8360475205	112.7092295936
30	17	5	6	21	11.1	20.2228575854	20.3290033931	124.9855000066	131.2969838324
30	17	5	6	22	11.1	20.134811498	20.2150815934	126.1460914874	136.1995595264
30	17	5	6	23	11.1	19.9986648989	20.0573096864	137.6359637064	150.4984866275
30	17	5	6	24	11.1	19.9139601496	19.9572700108	148.0525675754	162.7368912854
30	17	5	7	1	11.1	19.8249465605	19.8562488838	150.1892823201	165.6841078791
30	17	5	7	2	11.1	19.7263009355	19.748581796	152.9250597953	171.6765723176
30	17	5	7	3	10.6	19.6106472663	19.6252618727	159.5723540702	178.4268795551
30	17	5	7	4	10	19.4652063031	19.4730857941	170.0881881424	188.855042556
30	17	5	7	5	10	19.329992111	19.3331837115	174.2134691699	192.515833033
30	17	5	7	6	10	19.2138190854	19.2139610591	168.678582541	185.4621470911
30	17	5	7	7	11.7	19.3206139377	19.3248532188	115.8686625515	125.9571466186
30	17	5	7	8	13.3	19.5858939405	19.6054515255	45.1934628717	45.3380951355
30	17	5	7	9	15	19.9106436742	19.9626333562	6.0503682428	-3.3139836071
30	17	5	7	10	15.6	20.1863174503	20.2844165471	27.4966936777	15.0494455388
30	17	5	7	11	16.1	20.4064088978	20.5686782525	0.5114551891	0
30	17	5	7	12	16.7	20.6097086572	20.8398614345	0	0
30	17	5	7	13	16.1	20.7779248182	21.0760354799	0	0
30	17	5	7	14	16.1	20.9461486384	21.3019258588	0	0
30	17	5	7	15	15.6	20.9329836912	21.3256894421	0	0
30	17	5	7	16	15	20.8628617221	21.2696018004	0	0
30	17	5	7	17	13.9	20.771700512	21.1668347076	22.6067788537	0
30	17	5	7	18	13.3	20.6451400719	21.0055413883	37.4894304512	0
30	17	5	7	19	11.7	20.4403832963	20.7479867399	83.1818355419	59.3563356662
30	17	5	7	20	10.6	20.2573669144	20.5061808267	132.646696649	123.8192245674
30	17	5	7	21	10.6	20.1379562239	20.3214012183	145.8692638223	151.748126765
30	17	5	7	22	10.6	20.0520757497	20.1752764443	139.1076741556	155.6680146603
30	17	5	7	23	10.6	19.9694915221	20.0432050499	137.301821333	159.321382862
30	17	5	7	24	10.6	19.8638134936	19.8995161983	147.7946373501	172.6693215222
30	18	5	8	1	10	19.7350073636	19.741910766	166.220222505	193.2549537522
30	18	5	8	2	10	19.6035683959	19.5884414325	171.4467972203	201.0505030648
30	18	5	8	3	10	19.4918516472	19.4609435121	167.154947032	191.5150339545
30	18	5	8	4	10	19.3617123229	19.3204325635	165.8328641783	187.31868534
30	18	5	8	5	10	19.2262475881	19.1779474357	169.5275136331	189.500083256
30	18	5	8	6	10	19.155236506	19.1035758015	158.0596317559	174.930246035
30	18	5	8	7	11.1	19.1619729419	19.1109900983	128.7232510845	140.9436139733
30	18	5	8	8	12.8	19.3344191789	19.2907148523	77.3204827889	82.8444320765
30	18	5	8	9	14.4	19.7530490003	19.7268927435	7.8524818243	3.5202237283
30	18	5	8	10	15.6	20.0082235339	20.0011668398	25.1295149164	21.9792294876
30	18	5	8	11	16.7	20.0555159829	20.0736113415	51.4238803246	49.6980143234
30	18	5	8	12	16.7	20.5303438207	20.5904301902	16.1710963684	13.0355729278
30	18	5	8	13	16.7	21.0239725028	21.1346873667	0	0
30	18	5	8	14	16.7	21.1046699493	21.2507166879	0	0
30	18	5	8	15	16.7	21.1260406922	21.293277124	0	0
30	18	5	8	16	15	21.0705100086	21.2416092291	0	0
30	18	5	8	17	13.3	20.8578081234	21.0109142503	16.1562916863	0
30	18	5	8	18	12.8	20.7379080687	20.8557484724	48.1138673631	39.1992896694
30	18	5	8	19	11.7	20.5252845652	20.5934309917	81.1906884958	86.9910924526
30	18	5	8	20	11.1	20.36306577	20.3738626013	116.0839581654	137.5300006114
30	18	5	8	21	10.6	20.2366437095	20.1894145302	130.8009484856	164.0087961629
30	18	5	8	22	10.6	20.1453126744	20.0492257307	129.8926416642	168.9100429647
30	18	5	8	23	10	20.0140028983	19.879109534	138.7245800464	180.0351641879
30	18	5	8	24	10	19.9051794482	19.7435785774	153.695321719	194.7992297776
31	18	5	9	1	10	19.8031786052	19.6243553999	161.7083350976	188.9151212551
31	18	5	9	2	10	19.6791633844	19.4920416465	164.4204724969	183.9824478282
31	18	5	9	3	10	19.5462473756	19.3571261395	169.4522006889	186.4637150074
31	18	5	9	4	9.4	19.408282501	19.2207921963	172.767281322	188.0080160936
31	18	5	9	5	9.4	19.2767788078	19.0935869867	171.4689482075	185.595265355
31	18	5	9	6	10	19.1945663249	19.0177890436	159.5559870818	171.1669918075
31	18	5	9	7	11.1	19.199132294	19.0330335491	131.2060450783	138.6604217058
31	18	5	9	8	12.2	19.5589412815	19.4170754025	41.0931986669	38.0429709712
31	18	5	9	9	14.4	20.196856791	20.0932181052	-7.9183083779	-19.0666708804
31	18	5	9	10	15	20.6282542519	20.5766772279	-2.4086784227	-10.7049426568
31	18	5	9	11	16.7	20.8850668783	20.8990140709	0	0
31	18	5	9	12	18.3	21.3477747485	21.4469533416	0	0
31	18	5	9	13	18.9	21.3514240762	21.5223315497	0	0
31	18	5	9	14	18.3	21.4148209581	21.6509619217	0	0
31	18	5	9	15	16.7	21.399858623	21.6805663972	0	0
31	18	5	9	16	15	21.2414030443	21.5413024067	0	0
31	18	5	9	17	13.9	21.1110084222	21.4036605495	0	0
31	18	5	9	18	12.8	20.9151277592	21.1733001626	22.4561209379	0
31	18	5	9	19	11.7	20.6993715331	20.9021807406	67.4843643821	52.8681154122
31	18	5	9	20	11.1	20.5169080782	20.6512494536	107.0823142041	111.447538146
31	18	5	9	21	10.6	20.3926787099	20.4515775706	116.5787415359	137.7913813315
31	18	5	9	22	10.6	20.2687260047	20.258745072	119.1303465881	151.9200822908
31	18	5	9	23	10	20.1630171266	20.0983798137	126.889382894	165.1559632845
31	18	5	9	24	10	20.0444966224	19.9387916978	138.2081571725	178.1775072925
31	18	5	10	1	9.4	19.8975739336	19.7620928946	157.1645889565	197.5717392322
31	18	5	10	2	8.9	19.7453101921	19.5889825517	178.9418802188	212.7877362331
31	18	5	10	3	8.9	19.5814353439	19.4126568853	186.5715721674	208.7011688509
