period4	week	month	day	hour	ambient	t_w	t_e	lf_w	lf_e	pwr_w	pwr_e	hg_w	hg_e	crz_w	crz_e	crp_w	crp_e
65	37	10	5	9	16.7	23.1720801728	22.6208032705	14.2	14.2	-3004.4633786604	-4697.6946710719	60927.5878415391	66145.8509878908	59211.5442684497	64851.6770793478	4720.5069517498	5991.8685796148
65	37	10	5	10	20	23.2018295276	22.7249013119	255.6	255.6	-3750.3721931618	-4740.184377292	53237.9818241383	55176.3606652715	52684.4056974133	54735.4992670211	4303.9483198868	5181.0457755424
65	37	10	5	11	21.7	23.432468595	22.8617352803	269.8	269.8	-2937.3999732659	-4807.821578935	56653.708728869	61389.5983544208	55557.5415986861	60765.1554293651	4033.5671034488	5432.2645039907
65	37	10	5	12	21.7	23.6187666958	22.9182281235	284	284	-2877.3169739964	-4816.7584954825	56473.9601763954	58397.9722685806	55455.4903966048	58067.771896192	3895.786753787	5146.9588678711
65	37	10	5	13	22.2	23.9138102277	23.115638103	269.8	269.8	-3108.7479869137	-5279.5378476282	57126.9773331108	60274.4196188914	56348.0269576012	60090.8699683672	3887.6983624233	5463.0874981524
65	37	10	5	14	23.3	24.0681423473	23.1608981143	227.2	227.2	-2991.1663816927	-5354.2704696632	56962.4678574152	58681.6020379159	56238.54364072	58730.6099406522	3715.0905983879	5305.2625669269
65	37	10	5	15	25	24.2619662349	23.1914374376	255.6	255.6	-2921.1536188768	-5526.6842387014	57688.5144330141	58705.6708179472	56848.7915783461	58838.5224057371	3760.8764735448	5393.8326509115
65	37	10	5	16	23.3	24.2812394735	23.0765114289	284	284	-2864.1159018941	-5636.6759386876	58263.6836035377	59590.8111571005	57426.2003972005	59666.415885153	3701.5991082313	5561.0712106351
65	37	10	5	17	23.3	24.297542961	22.952920926	284	284	-2607.1116583009	-5455.9109221073	58357.2880767127	59376.8719116591	57307.6863868653	59321.2689863384	3656.7133481483	5511.513847428
65	37	10	5	18	21.7	24.1627406383	22.6532872301	14.2	14.2	-2105.481456989	-4889.8265054597	58733.1848299907	58827.3726127063	57236.4485040898	58389.1968760304	3602.2177828899	5328.0022421356
65	37	10	5	19	21.7	23.6090273683	22.6075737851	14.2	14.2	-3527.3759076461	-3206.8255323702	49202.6859680401	48069.5289829637	49097.7218651206	47394.9661444268	3632.3400105656	3881.388370907
65	37	10	5	20	19.4	23.3467145867	22.6542627189	14.2	14.2	-2563.7924100033	-3286.4667550051	49232.9967084644	54290.641193326	48494.2148452422	53256.8980627343	3302.5742732255	4320.2098855968
65	37	10	5	21	18.3	23.4714126957	22.6509866332	14.2	14.2	-2096.14603902	-3183.0824193213	50223.9873088211	51326.3166594272	49114.0679559392	50436.8827963105	3206.0653919019	4072.516282438
65	37	10	5	22	17.2	23.4681913091	22.5973488221	14.2	14.2	-1785.9045912756	-3377.1457425858	50017.2644863081	53326.5108535459	48713.7815195114	52359.4766259056	3089.3875580723	4344.1799702261
65	37	10	5	23	17.2	23.5300258992	22.5381992228	14.2	14.2	-1496.29936761	-3130.3773616819	50809.4452374691	51822.7084476469	49280.1083345225	50804.8510681714	3025.6362705566	4148.2347411574
65	37	10	5	24	16.7	23.5053464811	22.4386041348	14.2	14.2	-1313.4358434468	-2903.7736538967	50832.5405953654	51764.466262542	49204.0562154893	50542.996994831	2941.9202233229	4125.2429216077
65	37	10	6	1	15.6	23.0000148913	22.4618161572	14.2	14.2	-2451.3660136929	-1398.7426333431	36404.3147055135	36302.2556070064	36343.4848177113	35208.2298607512	2512.1959014951	2492.7683795983
65	37	10	6	2	15	22.7548743023	22.445963231	14.2	14.2	-1259.0699252079	-1326.0883453384	39204.0945281139	44074.9086896787	38303.4513719925	42692.5045407138	2159.7130813293	2708.4924943032
65	37	10	6	3	13.9	22.813805769	22.426695695	14.2	14.2	-834.7067362885	-1159.3247154581	39224.4701968658	40504.3665366803	37953.2278638389	39129.7061954613	2105.9490693154	2533.9850566771
65	37	10	6	4	14.4	22.901943159	22.4716786153	14.2	14.2	-706.7594268388	-1470.4495735654	39512.8059410045	42965.5654223149	38180.6548900742	41617.8390964463	2038.9104777691	2818.175899434
65	37	10	6	5	13.9	22.9354470909	22.4217743073	14.2	14.2	-482.8049713144	-1332.2875582847	39669.7024431326	41230.6735013808	38186.2636215931	39935.880170822	1966.2437928539	2627.0808888435
65	37	10	6	6	13.3	22.9738856948	22.3839633281	14.2	14.2	-331.6845048052	-1230.0309885404	40072.9749329075	41286.4855284484	38450.7271978423	39866.6034773725	1953.9322398704	2649.9130396163
65	37	10	6	7	14.4	23.1736843536	22.5492570905	14.2	14.2	-1792.5998055692	-3001.0006008292	52535.7228729719	56040.695558557	50765.2011781776	54448.8639178633	3563.1215003635	4592.8322415229
65	37	10	6	8	17.2	23.1050281094	22.6540274924	14.2	14.2	-2818.8726529258	-3434.9300952326	45061.1987244436	47353.6818008786	44582.3627077077	46756.1602940973	3297.7086696617	4032.4516020139
65	37	10	6	9	17.8	23.543623792	22.9700632693	14.2	14.2	-4089.7484588339	-5720.2654427481	60617.2508252708	65866.5250977529	59774.3044128442	65391.7782880133	4932.6948712605	6195.0122524877
65	37	10	6	10	18.9	23.2050055276	22.732293108	255.6	255.6	-4077.7710717525	-5019.8018687345	52712.8477699577	54889.7152696744	52375.0810743671	54621.1394674237	4415.5377673431	5288.3776709852
65	37	10	6	11	19.4	23.7002089809	23.1232394601	269.8	269.8	-3445.4912397626	-5273.1637473065	56792.9117233272	61446.2116779167	56101.822623765	61190.7642824957	4136.5803393248	5528.6111427275
65	37	10	6	12	20	23.9350061071	23.2258232248	284	284	-3412.1955374727	-5311.9227447261	56269.5643942737	58266.6926054645	55718.7064559627	58340.3286334623	3963.0534757836	5238.2867167283
65	37	10	6	13	22.2	24.586600444	23.7158021035	269.8	269.8	-3964.1440231611	-6195.5400244691	57298.0706687408	60285.2820942998	57264.0020073222	60848.4208134098	3998.2126845797	5632.4013053591
65	37	10	6	14	22.2	24.448637715	23.4592264427	227.2	227.2	-3644.4254825715	-6017.0927620058	56776.0859610844	58415.6727849785	56610.0687949119	59025.9953178496	3810.442648744	5406.7702291347
65	37	10	6	15	24.4	24.536400016	23.3703293839	255.6	255.6	-3300.3380401412	-5850.2548734483	57877.6145435367	58608.382609058	57336.9131799607	58992.843928877	3841.0394037172	5465.7935536293
65	37	10	6	16	25.6	24.4844364643	23.2045687202	284	284	-3171.988152606	-5863.9193017805	58394.2622719043	59696.3084162827	57858.5283399189	59934.6079761456	3707.7220845914	5625.6197419176
65	37	10	6	17	22.8	24.4805702548	23.0318997306	284	284	-2755.5057757296	-5602.4689067223	58524.4201393001	59498.1977670182	57600.4530130464	59543.0384397214	3679.4729019833	5557.6282340191
65	37	10	6	18	20	24.3923548992	22.7854093068	14.2	14.2	-2352.1527203016	-5054.5098321658	59081.1369570958	58864.8521703684	57788.6892803752	58558.8063073783	3644.6003970222	5360.5556951559
65	37	10	6	19	18.3	23.7380086046	22.6477503483	14.2	14.2	-3761.1116853069	-3379.3534576978	49415.924578809	48105.2936632557	49464.6411423303	47544.8971305209	3712.3951217856	3939.7499904326
65	37	10	6	20	17.8	23.4704087811	22.7066713109	14.2	14.2	-2802.161825968	-3467.6330948194	49138.8404324062	54174.4957764168	48587.5900688732	53268.2220080091	3353.412189501	4373.9068632271
65	37	10	6	21	17.2	23.6111155867	22.7155667999	14.2	14.2	-2353.1561285447	-3414.092150175	50259.7028524359	51258.705686903	49352.9041806539	50536.128892089	3259.9548003267	4136.668944989
65	37	10	6	22	16.1	23.5974570723	22.6459001279	14.2	14.2	-2016.8316873402	-3633.5131525121	49950.4657479223	53163.7275286355	48828.8855591931	52379.7508412379	3138.4118760694	4417.4898399097
65	37	10	6	23	16.1	23.6107227738	22.5474539532	14.2	14.2	-1656.5868806712	-3237.4390719534	50807.2851422825	51646.8397572003	49419.2858908597	50705.8505134191	3044.586132094	4178.4283157346
65	37	10	6	24	15.6	23.6748003243	22.535559279	14.2	14.2	-1581.3431329887	-3201.9606539079	50791.5416074076	51547.9515817885	49386.920418846	50577.4231395906	2985.9643215503	4172.4890961058
65	37	10	7	1	14.4	23.064390177	22.4787508037	14.2	14.2	-2614.9836875758	-1519.5001889847	36490.145092531	36244.4779920679	36546.6000983765	35257.7289899366	2558.5286817303	2506.249191116
65	37	10	7	2	13.9	22.7506238129	22.4036152377	14.2	14.2	-1305.7912925091	-1293.4058594787	39277.1936060455	44201.4832689386	38406.5406549563	42782.0883284799	2176.4442435983	2712.8007999374
65	37	10	7	3	13.9	22.8137325531	22.3880968138	14.2	14.2	-820.930583543	-1081.3449946275	39221.8167802744	40471.5144838538	37947.4389959577	39040.5189948727	2095.3083678597	2512.3404836086
65	37	10	7	4	12.8	22.8650971321	22.4095767467	14.2	14.2	-622.0259081889	-1285.9469678223	39606.5294553325	43046.3286382218	38202.427365842	41541.5354104807	2026.1279976794	2790.7401955634
65	37	10	7	5	12.2	22.9399064209	22.4136993922	14.2	14.2	-449.1477987094	-1217.5205802213	39712.4837454237	41265.587878824	38199.2461943208	39890.5472191777	1962.3853498123	2592.5612398676
65	37	10	7	6	12.2	22.9957576012	22.3888810083	14.2	14.2	-369.6665950013	-1243.1925126016	40143.8634488402	41374.107487132	38558.1850883183	39977.8642779816	1955.3449555232	2639.435721752
65	37	10	7	7	13.3	23.146220753	22.5072570214	14.2	14.2	-1735.8341221065	-2900.4931133732	52548.5758535185	56126.2015301033	50745.2370808676	54460.9936111973	3539.1728947574	4565.7010322792
65	37	10	7	8	14.4	22.8451469948	22.3945555196	14.2	14.2	-2237.7416455317	-2671.5627619166	45172.2703599425	47444.5210704991	44158.7658815275	46170.2249268683	3251.2461239467	3945.8589055474
65	37	10	7	9	16.1	23.160358832	22.5834554122	14.2	14.2	-3234.9113878908	-4703.5556930675	60802.1440015395	66237.3665491177	59212.6502809461	64903.9870463213	4824.4051084842	6036.9351958639
65	37	10	7	10	16.7	22.9505181111	22.4446926862	255.6	255.6	-3457.7812417595	-4177.6866587316	52864.1349614346	55095.7989561962	52005.1283990891	54149.1931032238	4316.787804105	5124.292511704
65	37	10	7	11	18.3	23.2660230859	22.6463107539	269.8	269.8	-2612.6185370588	-4219.7152630828	56837.0336260918	61653.7344050523	55427.1240586658	60527.0825783084	4022.5281044848	5346.3670898267
65	37	10	7	12	20.6	23.5276877097	22.7675939324	284	284	-2799.2089304445	-4486.2772148152	56355.8519391408	58486.7458713159	55255.8365153161	57894.4430890458	3899.2243542692	5078.5799970853
65	37	10	7	13	21.1	23.6168363626	22.6865961159	269.8	269.8	-2678.8057614282	-4660.0200413713	57077.7371768831	60336.2277192126	55910.9681522224	59653.8576447793	3845.5747860889	5342.3901158046
65	37	10	7	14	20.6	23.725008245	22.6726532694	227.2	227.2	-2398.0447493326	-4495.3411233654	56983.4369475904	58845.7590051395	55696.7891391247	58193.5091955194	3684.6925577983	5147.5909329855
65	37	10	7	15	19.4	23.8090042611	22.6078900698	255.6	255.6	-2181.2661787171	-4422.1958364142	57699.4933714936	58809.9241694491	56181.1256481122	58070.752120614	3699.6339020985	5161.3678852493
65	37	10	7	16	18.9	23.9700656944	22.6593891511	284	284	-2285.8628916194	-4719.7587135025	58105.9549216286	59697.7607054636	56717.5463340542	59072.830366088	3674.2714791938	5344.6890528781
65	37	10	7	17	18.3	23.9137265413	22.5147326868	284	284	-2050.875236563	-4488.5021578225	58232.8331125883	59616.1605866129	56678.4169237132	58792.0189495184	3605.2914254381	5312.643794917
65	37	10	7	18	17.2	23.8834203188	22.408219903	14.2	14.2	-1652.4244882709	-3951.6545028777	58431.0139616342	58957.7555052236	56516.5142731155	57781.7118845995	3566.9241767896	5127.6981235018
65	37	10	7	19	16.7	23.3451461453	22.3536503701	14.2	14.2	-3027.6407023125	-2478.3672445054	48982.3660121359	48165.9483716629	48499.1387720284	46935.1800495447	3510.86794242	3709.1355666236
65	37	10	7	20	16.1	23.0973562494	22.4165559706	14.2	14.2	-2046.8229539814	-2549.2233069108	49350.8509652056	54511.0762504713	48196.4343179953	52899.3061897387	3201.2396011917	4160.9933676434
65	37	10	7	21	16.1	23.1893876295	22.401514194	14.2	14.2	-1516.935220586	-2434.8357666937	50194.9501964358	51461.4031019269	48610.351535434	49985.4636303803	3101.5338815878	3910.7752382403
65	37	10	7	22	16.1	23.2253306398	22.3905477144	14.2	14.2	-1289.5486568611	-2722.8183734083	50083.033853559	53525.4102190245	48360.0031531484	52040.0798305612	3012.5793572717	4208.1487618716
65	37	10	7	23	16.1	23.3146854815	22.3784471827	14.2	14.2	-1110.914017433	-2608.8768590281	50657.0920294795	51899.0108941245	48821.6671021379	50496.8086741361	2946.3389447746	4011.0790790165
65	37	10	7	24	16.7	23.3784274664	22.3614433477	14.2	14.2	-1077.1919561999	-2633.1318475698	50765.9392960133	51864.704775213	48935.1408898014	50459.7409072583	2907.9903624118	4038.0957155245
65	38	10	8	1	17.2	22.8445180208	22.3217531094	14.2	14.2	-2177.9837157634	-1128.7964605886	36337.9557868098	36449.809426031	36069.5714233725	35127.3739434121	2446.3680792007	2451.2319432075
65	38	10	8	2	16.7	22.6111265658	22.3509734648	14.2	14.2	-1066.1614854388	-1143.5768914709	38978.2082818911	43804.7126018536	37978.2174986203	42327.0402594823	2066.1522687096	2621.2492338421
65	38	10	8	3	16.7	22.6924239151	22.3547255365	14.2	14.2	-794.4216843444	-1059.5566686361	38945.8736116404	40368.4974839044	37704.8422462931	38944.3214709704	2035.4530496917	2483.7326815701
65	38	10	8	4	16.7	22.7378021313	22.3427548982	14.2	14.2	-421.0255477306	-1241.0628697523	39314.3011261887	42980.1096347017	37762.5209221668	41466.6077806324	1972.8057517525	2754.5647238216
65	38	10	8	5	16.7	22.8407377975	22.3409676352	14.2	14.2	-249.5325447755	-1107.7842058567	39802.2616978056	41236.3853155278	38109.2397667054	39780.7171552894	1942.5544758757	2563.4523660951
65	38	10	8	6	16.1	22.8960656749	22.3229528126	14.2	14.2	-240.5767240064	-1129.77919564	40083.3627696053	41342.7806231019	38410.5170861386	39861.1483317737	1913.4224074731	2611.4114869682
65	38	10	8	7	16.7	23.0725049596	22.4667665591	14.2	14.2	-1541.5989253968	-2742.8046334611	52432.9263847384	56086.9270589671	50499.8841453441	54322.5041410018	3474.6411647911	4507.2275514264
65	38	10	8	8	16.7	22.8160014888	22.3873980294	14.2	14.2	-2139.5705964734	-2610.7949336733	45318.339130666	47571.871013389	44247.7225676146	46284.0915695356	3210.1871595248	3898.5743775267
65	38	10	8	9	17.2	23.1073340315	22.5458408239	14.2	14.2	-3107.3221107836	-4609.5382249103	60780.0035722455	66224.0990325247	59094.446990024	64819.7397606072	4792.8786930051	6013.8974968278
65	38	10	8	10	17.2	22.8869092757	22.4009520045	255.6	255.6	-3303.5376528934	-4033.5939704198	52851.877434856	55117.5066372498	51875.5271978094	54060.3472749299	4279.88788994	5090.7533327397
65	38	10	8	11	18.3	23.2728039103	22.676256909	269.8	269.8	-2588.924189942	-4229.0255893573	56853.709641404	61693.9720943662	55434.775502794	60588.9717148404	4007.858328552	5334.0259688831
65	38	10	8	12	18.9	23.3613770632	22.6289331417	284	284	-2482.1591749577	-4147.6634145793	56324.0364198941	58460.7794438437	54956.1088349922	57601.0434748471	3850.0867598596	5007.3993835759
65	38	10	8	13	18.9	23.6280800899	22.7444319211	269.8	269.8	-2650.6039975744	-4561.3415309822	57224.0009015929	60537.7704491611	56029.0363139101	59781.8484695917	3845.5685852572	5317.2635105516
65	38	10	8	14	18.3	23.6936049557	22.7074887526	227.2	227.2	-2444.7919338923	-4488.0398920775	56772.6481813436	58786.2727105084	55558.5891197262	58177.3411157504	3658.8509955096	5096.9714868355
65	38	10	8	15	18.3	23.8192985354	22.6698455712	255.6	255.6	-2200.746350697	-4473.8511909717	57642.3515823509	58860.3787249411	56131.7434282404	58183.0915750309	3711.3545048075	5151.1383408819
65	38	10	8	16	17.8	23.8827691544	22.6119761849	284	284	-2155.2135379451	-4606.6851336723	58130.8705936899	59858.5785518588	56664.3203342547	59132.2279644321	3621.7637973803	5333.035721099
65	38	10	8	17	17.2	23.9226844993	22.5417481383	284	284	-1961.3871015322	-4434.9418145475	58146.6471449108	59675.3807091912	56501.334332012	58813.8665256661	3606.699914431	5296.4559980726
65	38	10	8	18	15.6	23.8722445735	22.3904888354	14.2	14.2	-1629.3243222227	-3891.1714938348	58598.8432153846	59013.1827875303	56649.8614543161	57785.3428082349	3578.3060832912	5119.0114731302
65	38	10	8	19	15	23.3391786875	22.3439079812	14.2	14.2	-3023.8116187341	-2394.6833675159	48944.9250873651	48231.155986773	48443.7021983547	46901.200030223	3525.0345077445	3724.6393240659
65	38	10	8	20	15	23.1356593309	22.4361772475	14.2	14.2	-2111.2947689524	-2551.6527117711	49290.1068345231	54513.5464562414	48184.2379256022	52899.3354016598	3217.1636778733	4165.8637663527
65	38	10	8	21	14.4	23.220500932	22.4060220298	14.2	14.2	-1602.2095115953	-2436.6352926843	50167.9588008939	51448.638890494	48646.1794103595	49967.7345565579	3123.9889021297	3917.5396266204
65	38	10	8	22	14.4	23.2273562604	22.3711414853	14.2	14.2	-1305.7177662518	-2637.926774605	50040.1465674181	53507.5600134506	48324.4091448123	51950.0207362714	3021.4551888576	4195.4660517842
65	38	10	8	23	13.9	23.2930113611	22.3276760322	14.2	14.2	-1042.2476682917	-2462.4106423292	50696.5119655705	51960.8174602832	48782.4974808703	50416.3823740747	2956.2621529919	4006.8457285377
65	38	10	8	24	13.9	23.3268547674	22.2885022234	14.2	14.2	-953.289255296	-2370.416314701	50766.6120234069	51904.9829937834	48819.5565469069	50268.8141198789	2900.3447317961	4006.5851886055
66	38	10	9	1	13.3	22.7652870632	22.2228653433	14.2	14.2	-1972.3278092509	-789.0489146413	36324.8955281476	36440.84532386	35864.9936912394	34818.685186005	2432.2296461591	2411.2090524963
66	38	10	9	2	12.8	22.5154005512	22.2475886876	14.2	14.2	-812.6427245971	-747.8330797126	39045.3246775611	43931.1343810651	37811.7604703439	42102.8505215837	2046.2069318143	2576.116939194
66	38	10	9	3	12.8	22.5770683088	22.2372273297	14.2	14.2	-487.5093893182	-605.0000040851	38967.1752540266	40452.6267553341	37447.4197397976	38635.4251136076	2007.2649035472	2422.2016458116
66	38	10	9	4	12.8	22.6375564944	22.251326592	14.2	14.2	-137.8281198308	-820.5566481004	39367.315702394	43126.6068656478	37558.2029332048	41249.0421577225	1946.94088902	2698.1213560257
66	38	10	9	5	12.8	22.7088443261	22.2232804127	14.2	14.2	66.7475607375	-662.7014012812	39788.7662128895	41303.9543329155	37820.5350358423	39477.3287586752	1901.4836163097	2489.3269755215
66	38	10	9	6	12.8	22.7467762002	22.1898270735	14.2	14.2	151.9318773255	-595.7143730203	40088.7160107401	41424.4713154386	38063.916655219	39495.0591441309	1872.8674781956	2525.126544328
66	38	10	9	7	12.8	22.8976503448	22.2987469366	14.2	14.2	-1067.9815876128	-2170.126434385	52481.6914223023	56241.0034018952	50125.218607041	53976.6687129948	3424.4544028741	4434.4611232854
66	38	10	9	8	15	22.7008457698	22.2798221029	14.2	14.2	-1737.4510545144	-2177.6207580219	45284.165894133	47571.0536992491	43838.1374128035	45836.8913828327	3183.4795358439	3911.7830744383
66	38	10	9	9	16.7	23.0439927882	22.4849769387	14.2	14.2	-2605.6919212485	-4184.5478504941	60805.9724799996	66080.3499585588	58753.2671284993	64374.9278758665	4658.3972727488	5889.9699331864
66	38	10	9	10	17.8	22.9774224168	22.4668576836	255.6	255.6	-3214.2508846972	-4060.2488303809	53476.0364864301	55344.1108176659	52448.3008784618	54337.0617455725	4241.9864926655	5067.2979024743
66	38	10	9	11	18.9	23.2637788673	22.6611061028	269.8	269.8	-2532.2794177577	-4247.6967258931	56712.1494812051	61565.3090599187	55253.2681456531	60470.6308333022	3991.1607533097	5342.3749525096
66	38	10	9	12	20	23.4299890454	22.706755328	284	284	-2512.013373276	-4326.271893516	56431.4239741306	58444.2778846629	55097.3511845303	57724.0397570953	3846.0861628763	5046.5100210836
