period4	week	month	day	hour	environment	t_1	t_2	t_3	t_4	t_5	hvac_1	hvac_2	hvac_3	hvac_4	hvac_5
24	14	4	9	12	15.15	22.9516766089	24.9779900471	22.9840708185	22.989736818	22.5392083164	1059.96297058	-511.0001261572	1014.574728848	450.6713039997	2848.3497171123
24	14	4	9	13	15.6	23.0768522336	24.3484754807	23.0672347998	23.0827041805	22.6218204986	800.1897608426	-432.3274996679	821.6274891423	351.5717681204	2439.6268761344
24	14	4	9	14	15.6	23.1747661	23.6073634727	23.1184747579	23.1931387458	22.6857597969	621.7238787237	-161.2626974036	736.4802202176	257.2556958807	2224.9850503339
24	14	4	9	15	15.6	23.3553746743	23.4046118404	23.1425960477	23.590658257	22.7443598888	274.2691019637	64.0714548554	693.1763465717	-97.7181034356	2072.4219299068
24	14	4	9	16	15.6	23.6611992704	23.2670543632	23.1123201347	24.3956176248	22.8006690074	-340.589512106	194.3077297283	750.3528558497	-460.1608176946	1989.4724967105
24	14	4	9	17	14.5375	23.8260885629	23.1393061001	23.0338612799	25.1524856041	22.8399812623	-597.3800764516	374.5289943155	1036.0101364204	-609.2632553321	2166.8925104769
24	14	4	9	18	13.525	23.659550253	22.9504341	22.8627366123	25.0817006253	22.8374964872	-115.9432691722	595.1241980301	1459.3952919541	-613.5706550385	2393.8961338061
24	14	4	9	19	12.6125	23.0353534729	22.6473100219	22.5670102604	23.6999187845	22.7654512003	1313.5793467921	864.9655587129	2042.9799191955	-1.0585653015	2713.4398614513
24	14	4	9	20	11.8875	22.599851366	22.4389583704	22.3776092884	22.8882571401	22.6516333833	2106.5698911989	1103.2258092632	2534.1909084451	752.4210967474	3139.5902140959
24	14	4	9	21	11.325	22.3797965791	22.3167613911	22.2647396474	22.5254154735	22.5638001692	2635.593116722	1280.9119762483	2891.1134487791	1060.4246414412	3548.2213963242
24	14	4	9	22	10.7875	20.4298078347	20.4442794406	20.3119661082	20.6471358993	20.8574758256	-1141.1117757246	-483.9644627856	-1117.5902421707	-480.7092146056	-2136.1319425462
24	14	4	9	23	10.6	19.2663969702	19.2943833006	19.1511270369	19.4492476275	19.803501322	-983.2770269982	-428.6178947055	-962.2671986543	-427.1448949277	-1854.6664141416
24	14	4	9	24	10.6	18.8120898167	18.8228493661	18.7158662258	18.9193352587	19.4275285327	-929.3917790067	-408.1236071122	-912.2777444056	-405.4853258478	-1774.0472694407
24	14	4	10	1	10.225	18.4946939182	18.4953551115	18.4098073371	18.556999355	19.1567381939	-936.8823239424	-411.7329152261	-921.233401964	-408.1295586426	-1797.2376659312
24	14	4	10	2	10	18.2564008791	18.245570899	18.1763250565	18.2859940551	18.9455971456	-935.4279257914	-413.6680000672	-921.3913372657	-410.369842341	-1799.7377637963
24	14	4	10	3	10	18.1139572905	18.0889515443	18.0346259863	18.1166039875	18.8142339694	-919.3801181092	-407.0892531907	-905.8275157602	-403.9988802906	-1773.3371379612
24	14	4	10	4	9.625	17.9732311124	17.9420672393	17.892618746	17.963852973	18.6842721987	-947.4075610036	-417.9563982406	-933.1168013999	-414.1815215671	-1825.9974964724
24	14	4	10	5	9.4	17.8496344607	17.8122529358	17.7707839583	17.82966066	18.5638048163	-959.2069392795	-425.3410772289	-945.9167609082	-422.1138616508	-1847.3109255433
24	14	4	10	6	9.775	17.8310754621	17.786131063	17.7604539646	17.7984489336	18.5288494087	-913.1156379717	-407.4748050819	-901.7970258425	-405.3370542256	-1761.6061797296
24	14	4	10	7	10	18.4579518101	19.2024412093	18.8714961458	18.4335785576	18.8328451022	27.0271910194	-361.6984715985	-663.1592195823	21.8409801615	-873.9107367478
24	14	4	10	8	10.6875	21.3930188626	22.8061738633	21.973092045	21.5382020611	21.6182203932	5281.3164650625	1232.6358345607	4281.7116425768	2496.2024657986	8016.479710288
24	14	4	10	9	12.1625	22.1935979787	24.4532256557	22.6176334597	22.2522036037	22.183914943	3043.8312607989	-498.1199943283	1965.9566084989	1318.2295483481	4983.6536637902
24	14	4	10	10	13.8	22.5016686814	25.5677665359	22.7304350358	22.5463335902	22.354309468	2020.5526918189	-898.6572894248	1563.5384813038	875.5789165601	3869.071248496
24	14	4	10	11	14.775	22.7955944536	25.652199032	22.956075449	22.8425784729	22.4800681671	1315.9415372494	-991.0850466684	1105.6269348211	572.5081887684	3163.4418573199
24	14	4	10	12	15	22.9695162861	25.1532283137	23.1422419707	23.0881795858	22.5839600769	1055.9876372387	-645.7354292294	765.0859174353	382.3278893904	2723.7229565107
24	14	4	10	13	15.6875	23.043998764	24.4338209456	23.2676621409	23.249939915	22.6539637125	849.6932903626	-430.3642889749	435.2947706946	196.1145462498	2323.9477192595
24	14	4	10	14	15.7875	23.1313137721	23.7818949258	23.3292862382	23.3852000278	22.6989342388	682.4142034586	-297.3788927123	298.7677266494	61.6104073399	2163.1607608208
24	14	4	10	15	15.6	23.2452104377	23.5227567487	23.3099193752	23.6489828563	22.7336922063	499.1483448257	-56.8192384984	361.7083652814	-175.7861583887	2113.6399783754
24	14	4	10	16	14.85	23.5147486257	23.334346944	23.2019370418	24.2250149759	22.7668112909	79.8649673187	172.6154834372	677.9049693893	-481.8183217247	2211.4005597912
24	14	4	10	17	13.7125	23.6375244562	23.1569494813	23.0586720045	24.7468360705	22.7923159482	-43.6604346279	409.8830010859	1108.9780527565	-565.8456550438	2424.814148212
24	14	4	10	18	12.9875	23.5464731602	22.9560200338	22.873767832	24.7487271984	22.7870547816	232.57749295	622.5285803428	1511.668119464	-591.8410972291	2593.9302726735
24	14	4	10	19	12.1125	22.9685617683	22.6406776515	22.5628453918	23.540278453	22.7255526971	1473.8091674397	898.0825434103	2110.0391387275	100.4466004421	2914.2735043341
24	14	4	10	20	11.325	22.5543890888	22.4275110474	22.3660172279	22.8331330941	22.6241010467	2274.6401406309	1151.5601491211	2641.7464142978	823.7515937284	3357.5997779381
24	14	4	10	21	11.1	22.3477244768	22.3087485553	22.2560601286	22.4972263707	22.5450712871	2751.3162130428	1305.4771866212	2948.2527424599	1103.398060129	3669.9329386551
24	14	4	10	22	11.1	20.4413361631	20.4792330878	20.3515441759	20.6642647737	20.8637997062	-1106.8152198561	-470.4553909748	-1086.5753322948	-466.6418176003	-2073.7466284632
24	14	4	10	23	10.7875	19.3266116829	19.3666112096	19.2309697749	19.509634222	19.8307844982	-969.6367308552	-422.4574919741	-950.7899154153	-420.3105215262	-1824.1487973012
24	14	4	10	24	10.6	18.8719339085	18.8844224637	18.7848739321	18.9758485227	19.4383535223	-937.5101347503	-411.8626262127	-921.4999048498	-409.0315285755	-1778.68164089
24	14	4	11	1	10.6	18.6002066042	18.5908160163	18.5180513956	18.6487679867	19.2049077319	-906.2603172777	-399.4875164672	-891.7057739322	-396.5147579996	-1730.4045618515
24	14	4	11	2	10.6	18.4117497255	18.3911896777	18.3344533064	18.4285315655	19.0426819327	-884.6481779995	-390.7532693754	-871.1425440698	-387.6816928821	-1697.1606116608
24	14	4	11	3	10.225	18.2432863003	18.2179812428	18.1680869276	18.2450228138	18.8901303618	-909.5642046655	-400.6328604147	-895.8462016983	-396.8785030624	-1745.4504475056
24	14	4	11	4	9.625	18.0558862413	18.0281676156	17.9803987183	18.0503297816	18.7196461715	-958.2756955206	-422.4278085086	-944.3637865877	-418.3804766226	-1835.8589397877
24	14	4	11	5	9.775	17.9635020192	17.9221818024	17.8896627814	17.9389898651	18.6250776228	-929.344822208	-413.6731113399	-917.3889823945	-411.1695852041	-1782.9094472765
24	14	4	11	6	10	17.9650745549	17.9891421173	17.9684363225	17.9273523658	18.6003198465	-903.6221288692	-407.4213011389	-898.5141091914	-398.9096607936	-1732.5231548492
24	14	4	11	7	10.6875	18.5242029361	19.3679795791	19.1482075702	18.5009437959	18.8568057229	-218.1764593252	-373.058459059	-732.9027402637	-91.8423516142	-1116.9308825718
24	14	4	11	8	11.7875	21.4852780418	22.6938792071	22.138390725	21.6134431137	21.6601707884	5147.4867324167	1179.6030166393	3541.2734037906	2356.810351071	8045.107848486
24	14	4	11	9	12.8875	22.1941723088	23.2732913922	22.6420926135	22.3242044904	22.1943093577	2946.2631480015	376.3534215713	1832.4061968261	1182.8091808365	4755.3356977944
24	14	4	11	10	13.675	22.4823365932	23.6526026653	22.8587950303	22.6819398702	22.3490287594	2065.4523872922	-49.6606641204	1381.22715176	750.1980662832	3897.4405678219
24	14	4	11	11	15.275	22.6533398329	23.5485121345	23.0044465839	22.9180486135	22.4533529433	1484.8973045189	-58.319671412	964.8362964927	487.9012995459	3123.0468575424
24	14	4	11	12	16.1	22.8412163109	23.6071028042	23.1771570813	23.1445225339	22.5359607884	1083.135782095	-160.3154848408	562.749551775	268.8922494746	2621.9186417326
24	14	4	11	13	15.7875	23.0052793924	23.6037978223	23.2944323237	23.2954079141	22.61139067	903.0154528294	-154.9424842494	375.3703325498	146.9795306534	2434.7554108402
24	14	4	11	14	17.2875	23.1308473786	23.499719081	23.3498740817	23.4384114273	22.670859467	483.9137724303	-139.852106971	70.3064383503	-72.7720151393	1897.5290211507
24	14	4	11	15	18.675	23.268977167	23.4478530624	23.362599001	24.0106136959	22.7235658455	45.4490663914	-165.7066285724	-131.8650999562	-278.1016103127	1428.733382918
24	14	4	11	16	20.275	23.2975459791	23.443221657	23.3603293621	24.4637843428	22.7706170204	-196.9753571068	-150.75491896	-260.6489064175	-248.761627223	946.5161342579
24	14	4	11	17	20.4125	23.3244993069	23.3460597826	23.262419847	24.6137876203	22.7965815863	-257.7585693982	-99.2513574441	-143.948364229	-297.8874356424	873.2627704555
24	14	4	11	18	16.875	23.2391577862	23.065536413	23.0140312309	24.6175714311	22.7947648817	328.4935160567	291.1302524182	748.2812876832	-390.198845503	1689.86484801
24	14	4	11	19	13.9375	22.8493565569	22.7335965466	22.6728465725	23.4782859576	22.742598746	1411.7954543275	715.0009393531	1675.7218380496	75.4382903491	2449.4952886522
24	14	4	11	20	14.3625	22.5723336398	22.5284140995	22.4835062336	22.8626458675	22.6516503133	1776.4477621284	851.5937576711	1946.7049133201	600.8736529939	2567.3299191991
24	14	4	11	21	14.625	22.4289904417	22.4165497772	22.377905825	22.5733254474	22.5777696603	2045.6323586946	957.3778302672	2153.2226457743	796.4989796517	2735.3073913027
24	14	4	11	22	14.0875	20.8353606055	20.8978341342	20.7805905118	21.0574599032	21.1432350693	-788.2285632978	-332.270684602	-773.4486812997	-328.6046430308	-1474.162640578
24	14	4	11	23	13.2125	19.9403478642	20.0008096526	19.8817273751	20.1228527658	20.3333798561	-758.622234189	-326.1376629737	-743.8959691084	-322.777982157	-1426.6837559557
24	14	4	11	24	12.425	19.4279768403	19.4698354515	19.3660627553	19.5504637765	19.8890068735	-788.7904761488	-343.4461961155	-775.2327215561	-339.2692078448	-1492.1357340809
24	14	4	12	1	12.8875	19.1910359637	19.1942262844	19.1225153856	19.2433268561	19.6874347656	-706.2356413955	-312.6959110337	-694.7636917289	-310.5352351087	-1350.611159346
24	14	4	12	2	12.6125	19.0200320381	19.0105622865	18.9488479948	19.044267238	19.5495935653	-719.9716805745	-313.2000392051	-706.3149527698	-309.1099554643	-1383.3627281811
24	14	4	12	3	11.8875	18.7785667596	18.7654390753	18.7072838321	18.7916659173	19.332771731	-776.5574580899	-340.2033958441	-763.4531618714	-336.0591701925	-1489.1554994832
24	14	4	12	4	12.0125	18.673283913	18.6392868491	18.6003837959	18.6572224575	19.2192785674	-749.9184438025	-331.7197341936	-738.1148632545	-328.9375821557	-1439.155948266
24	14	4	12	5	12.8875	18.7084019433	18.6575357404	18.6393020778	18.6678042747	19.2396037412	-652.1820828967	-290.2030534264	-642.0581506446	-288.7045720538	-1260.9663104967
24	14	4	12	6	13.3	18.7802327215	18.7983634771	18.7867671807	18.7382468155	19.2821778678	-612.8640783272	-275.9282344168	-609.4905202325	-268.337802143	-1186.5235957449
24	14	4	12	7	13.9875	19.0206662257	19.6767230263	19.5263155156	19.0162017533	19.3681672791	-556.4933738356	-296.2803148419	-608.1639858126	-253.2390308328	-1057.0022561114
24	14	4	12	8	15.15	21.724513088	22.892234886	22.3873653166	21.8460381746	21.7962190472	4033.545964934	824.334278772	2669.2401973508	1869.9290835449	6427.5034121723
24	14	4	12	9	16.975	22.2940451406	23.1096250765	22.6616736768	22.4037896484	22.2512286658	2111.9899281181	245.5643852063	1241.1137687418	842.4274686491	3503.3537862581
24	14	4	12	10	17.425	22.602394619	23.6030659528	22.9556816233	22.7976830228	22.387343426	1298.6183276035	-184.4623463161	744.7486464748	435.4140290563	2861.3384162938
24	14	4	12	11	17.8875	22.8983963203	24.3648357266	23.2012946828	23.1201546836	22.5050722575	753.5844130768	-347.2838477307	295.913347221	185.7778812467	2327.9467506821
24	14	4	12	12	20.425	23.2031217561	24.8713317676	23.4413767091	23.395152188	22.6183379703	15.891158637	-451.7857074644	-214.6146944607	-86.9349485034	1352.7015446623
24	14	4	12	13	21.325	23.3784903523	24.6284088646	23.8251637861	23.8113986971	22.7204108995	-220.3415789717	-325.496945429	-268.1592710236	-116.7341141961	831.2173162455
24	14	4	12	14	20.0375	23.2520013525	24.3093693559	23.7008266744	23.7966415028	22.7894204533	-107.4729053104	-214.1716002981	-398.8680130382	-169.3152463883	976.8352822007
24	14	4	12	15	19.4	23.1383923732	23.767675943	23.3755358626	23.4961823958	22.8081636976	176.2460131143	-202.0431640443	-256.4032886942	-183.1121144529	1097.4420485004
24	14	4	12	16	19.4	23.0753468797	23.4035542938	23.2705858468	23.3764640946	22.7984495001	294.9483577594	-145.5359951941	-54.4185295718	-140.5992602474	1107.6145442459
24	14	4	12	17	18.7125	23.0226524608	23.2214628939	23.1513717485	23.3626286476	22.7793157373	478.8965663719	43.4970519678	255.487292258	-81.6728156954	1293.0431231204
24	14	4	12	18	17.6125	22.9599310342	23.0166162927	22.9578823428	23.3752496078	22.74920438	726.8697952229	284.310874301	732.8093414461	-29.393886197	1590.5755232847
24	14	4	12	19	16.5125	22.7111711271	22.7430301083	22.686721153	22.9804400929	22.6944467366	1226.6235805535	531.5712582505	1256.0250566473	366.9946485306	1958.7669917601
24	14	4	12	20	15.7875	22.5356524798	22.5660816735	22.5228048938	22.6695444787	22.6246839322	1636.396901587	720.7822008009	1653.3096591482	625.2638703376	2319.776865369
24	14	4	12	21	14.85	22.3262786724	22.4011267752	22.3324665375	22.4476217228	22.5662673892	2316.2089418352	973.4383078247	2276.1663857204	921.1913693976	2728.319297952
24	14	4	12	22	14.0875	20.7112822159	20.9037094087	20.7387342265	20.9642156965	21.2350506613	-788.0797324159	-334.3118203374	-780.3413369823	-324.7635874312	-1521.7922268374
24	14	4	12	23	13.9	19.7396877784	19.9437852321	19.7603161291	19.9929847846	20.3444258849	-652.2057927185	-289.1115606593	-648.1587889138	-283.3650136962	-1278.8948882409
24	14	4	12	24	13.9	19.5996573687	19.6767645786	19.5915902737	19.7058094269	20.0728321183	-636.8008991456	-282.9208100868	-632.0926305766	-279.3131064218	-1224.9170471293
25	14	4	13	1	14.2125	19.4902383245	19.5192618689	19.4655018141	19.5394036825	19.93496608	-587.9466094414	-260.40902293	-581.6943208494	-257.4792161501	-1130.0666443018
25	14	4	13	2	14.4	19.4336904403	19.4388851912	19.4010385726	19.4545245136	19.8630905839	-560.2489208436	-246.6704974417	-552.9706064577	-243.772876976	-1077.9609277636
25	14	4	13	3	14.775	19.4295933045	19.4192356916	19.3971071595	19.4304467676	19.8292969251	-515.8259420283	-228.4236304125	-509.5545555291	-226.2709661194	-992.1104464086
25	14	4	13	4	14.625	19.3987061894	19.3916308096	19.3679972945	19.403212903	19.7918254848	-531.0422082954	-231.5306877633	-523.4996659524	-228.2541965631	-1018.7584277569
25	14	4	13	5	14.4	19.32036037	19.3170356744	19.2896971948	19.328781128	19.7146254988	-547.6720102557	-240.6334427593	-540.6715970037	-237.5766751465	-1048.2127734045
25	14	4	13	6	14.0875	19.251158173	19.2541677208	19.2238654344	19.2614320986	19.6492153331	-576.3532757239	-252.5773510495	-568.9269964708	-248.7706853123	-1100.7527335968
25	14	4	13	7	14.5875	19.3413051816	19.5845419805	19.5041013569	19.3679203222	19.6558277742	-524.754711661	-253.4885058971	-537.5621795117	-237.2335924708	-993.1978148838
25	14	4	13	8	15.375	19.816272834	21.8107033381	20.8364205812	19.9009440864	19.8501905379	-484.1275342058	-337.0944714094	-592.6769655638	-223.3560663066	-868.2633550668
25	14	4	13	9	15.6	20.3524646309	24.3329969817	21.602630555	20.4748034188	20.0939927927	-515.5858093922	-455.5225829183	-656.1630309862	-239.013993082	-868.6879380706
25	14	4	13	10	16.6	21.0244147465	25.7460490988	21.9492761749	21.2080913706	20.4399369599	-476.9242515675	-476.3042924343	-584.4028404289	-232.7719958268	-730.1305179746
25	14	4	13	11	18.2625	21.6775507725	25.5282972059	22.450649928	22.0033729619	20.9070579413	-360.5830348898	-364.690560165	-450.4207840113	-187.5762438026	-483.4920623482
25	14	4	13	12	17.15	22.1476657663	25.4704631419	22.696784778	22.4754644713	21.1001518068	-548.2234612722	-413.5032116511	-609.0764925044	-255.2033481516	-763.6888242829
25	14	4	13	13	16.7875	22.2882376491	24.5834988651	22.5925960092	22.5228817704	21.1278267696	-604.5627655425	-376.6535097497	-638.7088075319	-282.8628126014	-832.5015876491
25	14	4	13	14	17.575	22.5972196475	23.9009515288	22.7673086532	22.9095320775	21.3656621997	-550.2410428497	-305.8079391483	-568.6316119804	-272.6816331671	-720.0457434879
25	14	4	13	15	17.425	22.8081094938	23.5114451009	22.8338157133	23.7847209196	21.514510445	-593.7338546229	-293.1361434135	-593.5718329134	-335.3187083572	-783.8881619792
25	14	4	13	16	16.8875	22.8295791988	23.1578804339	22.7371470882	24.5155322968	21.5400871175	-659.4254946579	-302.9947565981	-644.1906997836	-394.4022463924	-899.0126921265
25	14	4	13	17	16.0125	22.6404771964	22.6764721012	22.3836722757	24.6164605951	21.4538024912	-738.8160548844	-318.8647069157	-704.0311868981	-427.0373028416	-1063.9582192299
25	14	4	13	18	15.225	22.4433225474	22.0774217901	21.8511818448	24.7397791666	21.2759773183	-807.2731210521	-328.0690428825	-733.8246786553	-479.4735255853	-1189.116568078
25	14	4	13	19	14.625	21.6439418397	21.3077309198	21.1180763385	23.4661076447	21.0526191126	-791.5660831344	-321.4844809791	-721.5417664761	-412.181921301	-1270.093052364
25	14	4	13	20	14.4	20.8264035277	20.6712875227	20.5340855856	21.8214500415	20.758361155	-719.5388160674	-303.9346660607	-679.3017292764	-344.6157137986	-1255.4310241022
25	14	4	13	21	14.0875	20.3150400337	20.2434336045	20.136784532	20.8966339974	20.4878993304	-696.124654222	-296.5510002887	-669.2233066689	-313.1766789751	-1265.9288079761
25	14	4	13	22	13.9	19.9434770843	19.9100203444	19.8271863479	20.2809633761	20.2462991858	-674.8505249887	-292.1830309053	-656.3161594258	-299.8484671472	-1255.0688893968
25	14	4	13	23	13.525	19.6565439102	19.642994561	19.5734239919	19.8566174452	20.0353547077	-686.1245165418	-297.6451370959	-671.1116644819	-299.7367282692	-1291.6317629875
25	14	4	13	24	12.9875	19.3838403633	19.3768537443	19.3122170194	19.5022102947	19.8157379392	-717.2312939394	-312.537334729	-703.7185648554	-311.5609786326	-1358.0504881854
25	14	4	14	1	12.8	19.1832450365	19.1659309761	19.111647919	19.2407541174	19.6471040028	-715.6993944113	-313.915080263	-703.078463221	-312.0712267051	-1361.5240703941
25	14	4	14	2	13.1125	19.0934814437	19.0631374047	19.026522428	19.1079906885	19.5639918549	-668.9451997574	-295.3294075244	-657.9597306423	-293.6857376845	-1279.0930836441
